Node ID,Time,U,V,Water Depth,Velocity mag.,Water surface,Inflow
1,91,-0.05062139,-0.135293,6.102703,0.1444532,24.95416,3.60471
2,91,-0.01734502,0.01934241,6.571981,0.02598035,22.91711,0.59539
3,91,-0.05062139,-0.135293,7.451756,0.1444532,23.92372,3.45586
4,91,-0.01274294,0.02194959,5.814718,0.02538045,22.83353,0.57953
5,91,-0.05062139,-0.135293,8.530775,0.1444532,25.38601,3.66709
6,91,-0.008407399,0.01166906,3.268553,0.01438233,22.77449,0.32755
7,91,-0.05062139,-0.135293,8.110176,0.1444532,30.49158,4.4046
8,91,0.001334264,0.002849317,4.036273,0.003146246,26.10448,0.08213
9,91,-0.05062139,-0.135293,7.635691,0.1444532,28.81846,4.16292
10,91,0.0002865863,0.003217257,4.733198,0.003229996,21.74442,0.07023
11,91,-0.05062139,-0.135293,5.801255,0.1444532,23.2404,3.35715
12,91,-0.0005068034,0.002614636,4.751431,0.0026633,22.06082,0.05875
13,91,-0.05062139,-0.135293,3.349897,0.1444532,21.44387,3.09764
14,91,-0.001926746,0.002547361,4.881839,0.003193963,25.3413,0.08094
15,91,-0.07732084,-0.131117,4.065442,0.1522176,27.48964,4.18441
16,91,-0.0021354,0.003507736,4.854871,0.004106598,26.6935,0.10962
17,91,-0.09392676,-0.1922712,5.796237,0.213987,24.46851,5.23594
18,91,-0.00277409,0.004709139,3.703877,0.005465489,23.00717,0.12575
19,91,0.02132514,-0.1708867,8.195481,0.1722121,30.77989,5.30067
20,91,-0.004894344,0.004909963,2.581283,0.006932701,24.8929,0.17258
21,91,-0.06973087,-0.2258572,6.975646,0.2363766,24.38956,5.76512
22,91,-0.005015852,0.004375392,2.215766,0.006656037,19.33771,0.12871
23,91,-0.06892214,-0.07676789,7.846367,0.1031677,24.76509,2.55496
24,91,-0.005714603,0.003296128,2.400903,0.006597056,19.65113,0.12964
25,91,-0.06941985,-0.219261,6.794405,0.229988,27.39787,6.30118
26,91,-0.005205525,0.002614687,2.878405,0.005825296,21.06769,0.12273
27,91,-0.04465411,-0.06093234,4.236346,0.07554296,27.43007,2.07215
28,91,-0.004556846,0.001912016,3.128711,0.004941726,23.72003,0.11722
29,91,-0.1460601,-0.3459024,2.701404,0.3754758,21.23283,7.97241
30,91,-0.004300461,0.001755401,3.244071,0.004644933,21.31173,0.09899
31,91,-0.08648589,-0.1469618,4.562274,0.1705215,22.34206,3.8098
32,91,-0.003577577,0.003179719,3.296529,0.004786405,23.06669,0.11041
33,91,-0.08265352,-0.1199463,5.713354,0.1456665,23.26215,3.38852
34,91,-0.005138157,0.00506174,3.136973,0.007212618,26.02742,0.18773
35,91,-0.08991872,-0.138366,5.403309,0.1650168,28.42841,4.69117
36,91,-0.00317532,0.008600223,2.479663,0.009167687,19.80082,0.18153
37,91,-0.08404938,-0.1425049,3.525525,0.1654447,20.9751,3.47022
38,91,-0.080466,0.09240612,9.456444,0.1225303,26.69244,3.27063
39,91,-0.1139024,-0.3024755,4.692962,0.3232107,21.66309,7.00174
40,91,-0.07862253,0.09877146,12.78686,0.126243,33.03659,4.17064
41,91,-0.02415563,-0.0479809,7.765674,0.05371836,25.90884,1.39178
42,91,-0.09801855,0.07713539,15.57166,0.1247297,32.78901,4.08976
43,91,-0.08493471,-0.1280725,8.037102,0.1536765,31.15031,4.78707
44,91,-0.06476079,0.08910345,14.9468,0.1101516,34.96238,3.85116
45,91,-0.1104785,-0.1999888,6.737096,0.2284755,25.34218,5.79007
46,91,-0.02933287,0.01090021,1.422534,0.03129268,19.47763,0.60951
47,91,-0.0345847,-0.1662862,7.610169,0.1698446,24.44407,4.15169
48,91,-0.06116374,0.06222581,8.740532,0.08725282,25.5346,2.22797
49,91,-0.02452349,-0.07227457,4.401175,0.07632178,21.22809,1.62017
50,91,-0.009381477,0.02054155,6.92636,0.02258246,24.5421,0.55422
51,91,-0.07681084,-0.1563247,6.776072,0.1741761,26.53263,4.62135
52,91,-0.011998,0.0263381,7.105762,0.02894214,24.01201,0.69496
53,91,-0.09715306,-0.2300798,2.746394,0.2497507,25.78564,6.43998
54,91,-0.01075395,0.01936317,5.356142,0.02214904,28.70719,0.63584
