Node ID,Time,U,V,Water Depth,Velocity mag.,Water surface,Inflow
1,149,0,0,6.093773,0,24.94523,0
2,149,-0.01651018,0.01826448,6.561964,0.02462067,22.9071,0.56399
3,149,0,0,7.442549,0,23.91452,0
4,149,-0.01209778,0.02083832,5.804701,0.02409547,22.82351,0.54994
5,149,0,0,8.521714,0,25.37695,0
6,149,-0.008523152,0.01182972,3.259808,0.01458035,22.76574,0.33193
7,149,0,0,8.100837,0,30.48223,0
8,149,0.0007040811,0.001503563,4.026263,0.001660251,26.09447,0.04332
9,149,0,0,7.626543,0,28.80931,0
10,149,0.000140045,0.001637581,4.723188,0.001643558,21.73441,0.03572
11,149,0,0,5.792136,0,23.23128,0
12,149,-0.0003915084,0.001302356,4.741423,0.00135993,22.05082,0.02999
13,149,0,0,3.340668,0,21.43464,0
14,149,-0.0008573104,0.0013558,4.871826,0.001604112,25.33129,0.04063
15,149,-9.334167E-05,-0.0001582844,4.055381,0.0001837569,27.47958,0.00505
16,149,-0.001073277,0.001906793,4.844863,0.0021881,26.68349,0.05839
17,149,-3.193685E-12,-6.537579E-12,5.786743,7.275958E-12,24.45901,0
18,149,-0.001242315,0.002366789,3.693866,0.00267302,22.99716,0.06147
19,149,-3.137371E-05,1.142958E-05,8.185835,3.33908E-05,30.77025,0.00103
20,149,-0.001634728,0.002961744,2.571275,0.003382937,24.8829,0.08418
21,149,-2.353617E-05,3.811617E-05,6.965789,4.479725E-05,24.37971,0.00109
22,149,-0.001841717,0.00298348,2.205756,0.003506148,19.3277,0.06777
23,149,-5.338573E-05,3.317626E-05,7.836627,6.28546E-05,24.75535,0.00156
24,149,-0.002048144,0.003128094,2.390894,0.003738966,19.64113,0.07344
25,149,1.559396E-05,-7.366033E-05,6.78464,7.529287E-05,27.3881,0.00206
26,149,-0.002250761,0.003089315,2.868391,0.003822275,21.05768,0.08049
27,149,4.67124E-05,5.702955E-05,4.22672,7.371851E-05,27.42044,0.00202
28,149,-0.002166798,0.00309233,3.118704,0.003775913,23.71002,0.08953
29,149,-2.869671E-05,-6.796011E-05,2.691504,7.377044E-05,21.22293,0.00157
30,149,-0.003224772,0.003316436,3.23408,0.004625787,21.30174,0.09854
31,149,0.0001249118,0.0002122573,4.552209,0.0002462846,22.332,0.0055
32,149,-0.00332755,0.00384786,3.286513,0.005087103,23.05667,0.11729
33,149,-1.511329E-05,-8.907082E-05,5.703282,9.034391E-05,23.25207,0.0021
34,149,-0.004920872,0.006371468,3.126972,0.008050502,26.01742,0.20945
35,149,2.237082E-06,-0.000138836,5.393237,0.000138854,28.41834,0.00395
36,149,-0.003066832,0.008306387,2.469589,0.008854464,19.79074,0.17524
37,149,1.547009E-05,2.62294E-05,3.515464,3.045169E-05,20.96504,0.00064
38,149,-0.006237754,0.007163355,9.446441,0.009498591,26.68243,0.25345
39,149,2.906145E-05,7.717463E-05,4.6828,8.246509E-05,21.65293,0.00179
40,149,-0.005531253,0.008211577,12.77685,0.009900746,33.02658,0.32699
41,149,5.430793E-05,-2.36973E-05,7.755576,5.925296E-05,25.89874,0.00153
42,149,-0.00837978,0.007416833,15.56168,0.01119063,32.77904,0.36682
43,149,1.830868E-05,-3.429767E-05,8.026994,3.88785E-05,31.1402,0.00121
44,149,-0.005965333,0.01005314,14.93662,0.01168977,34.95219,0.40858
45,149,5.094141E-05,-1.025089E-05,6.727001,5.196256E-05,25.33208,0.00132
46,149,-0.005596497,0.00207968,1.417449,0.005970414,19.47255,0.11626
47,149,6.549414E-05,-0.0001080883,7.600025,0.0001263826,24.43393,0.00309
48,149,-0.007726212,0.008380729,8.732625,0.01139873,25.5267,0.29097
49,149,7.076297E-05,8.257196E-05,4.391062,0.0001087452,21.21798,0.00231
50,149,-0.008744525,0.01962327,6.916367,0.02148347,24.53211,0.52703
51,149,-4.269631E-05,1.703022E-05,6.765977,4.596741E-05,26.52253,0.00122
52,149,-0.01129356,0.02542413,7.095619,0.02781961,24.00187,0.66772
53,149,3.881298E-05,9.191765E-05,2.736288,9.977625E-05,25.77553,0.00257
54,149,-0.01012123,0.01884867,5.347473,0.0213942,28.69852,0.61398
55,149,-8.680617E-05,-0.000157994,5.167818,0.0001802704,22.68591,0.00409
56,149,-0.01203059,0.01749843,2.859871,0.02123511,20.17222,0.42836
57,149,0.0001289526,6.836856E-05,5.966354,0.0001459555,23.1661,0.00338
58,149,-0.006974217,0.0175254,6.332554,0.01886212,26.40102,0.49798
59,149,0.0001473747,-0.0002598598,7.265817,0.0002987414,24.91746,0.00744
60,149,-0.009832044,0.01857842,5.236709,0.02101968,22.45856,0.47207
61,149,2.481404E-05,-1.404528E-05,7.353224,2.851327E-05,30.25104,0.00086
62,149,0.0001739738,0.001278667,4.10036,0.001290448,24.43385,0.03153
63,149,-0.0001409627,-0.0002025457,5.064893,0.0002467696,24.34544,0.00601
64,149,-0.0001496984,0.001280535,4.286386,0.001289256,22.40433,0.02888
65,149,-8.11537E-06,-0.0002243351,7.369444,0.0002244819,24.17199,0.00543
66,149,-0.0007402566,0.001350252,4.285194,0.001539857,20.6646,0.03182
67,149,-0.0001070779,-0.0001842597,3.201775,0.0002131134,19.7116,0.0042
68,149,-0.0009689528,0.0007972983,4.271036,0.001254812,20.99421,0.02634
69,149,-1.504295E-05,-4.408466E-05,4.415103,4.658055E-05,21.26088,0.00099
70,149,-0.001522254,0.00148608,4.706337,0.002127368,21.71798,0.0462
71,149,-3.108243E-05,6.573527E-06,7.660283,3.176994E-05,25.32165,0.0008
72,149,-0.001399526,0.001986659,4.730579,0.002430121,24.14185,0.05867
73,149,-1.914022E-05,-1.712359E-05,7.679131,2.568201E-05,24.91351,0.00064
74,149,-0.001746362,0.002335661,3.473827,0.002916349,20.42118,0.05956
75,149,-8.723877E-06,2.294535E-06,8.06915,9.020583E-06,31.0472,0.00028
76,149,-0.002054694,0.002422241,2.527929,0.003176322,26.61821,0.08455
77,149,-2.857432E-05,3.976173E-05,6.662953,4.896414E-05,24.16239,0.00118
78,149,-0.002261226,0.002278507,3.045591,0.003210099,20.49583,0.06579
79,149,-3.291869E-05,-1.974532E-05,4.51121,3.838642E-05,21.91246,0.00084
80,149,-0.001898167,0.002757072,2.723265,0.00334731,22.63507,0.07577
81,149,-4.768039E-05,1.144862E-05,6.85498,4.90356E-05,24.36148,0.00119
82,149,-0.001883378,0.00307136,2.797279,0.003602827,20.03168,0.07217
83,149,-4.149369E-05,-7.523311E-06,7.623843,4.217021E-05,30.15915,0.00127
84,149,-0.003190754,0.001954483,3.23539,0.00374178,23.13244,0.08656
85,149,4.576044E-05,0.0001083707,2.949628,0.000117636,22.02419,0.00259
86,149,-0.003095813,0.002327173,3.170197,0.003872957,20.82456,0.08065
87,149,0.0002865398,0.0005618971,5.291455,0.0006307404,22.08734,0.01393
88,149,-0.003323219,0.002773188,3.462269,0.00432832,19.85235,0.08593
89,149,0.0001523279,2.333662E-05,6.093631,0.0001541051,22.69181,0.0035
90,149,-0.00547319,0.003288262,3.250948,0.00638502,19.89257,0.12701
91,149,4.319614E-05,0.0001909487,7.195716,0.0001957736,23.90578,0.00468
92,149,-0.00688609,0.004855728,3.066582,0.008425932,19.90296,0.1677
93,149,0.0003018891,0.0001190887,8.070608,0.0003245291,25.09371,0.00814
94,149,-0.009733265,0.006426701,2.89553,0.01166357,20.17528,0.23532
95,149,0.0002505988,-0.0001919618,8.077003,0.0003156724,26.06068,0.00823
96,149,-0.008615153,0.01002171,2.810875,0.01321573,22.18676,0.29321
97,149,-0.0001598899,-0.0002221354,8.108855,0.0002736949,25.05109,0.00686
98,149,-0.007195207,0.007138863,8.027115,0.0101358,25.16378,0.25505
99,149,-7.147781E-05,-2.407486E-05,7.31523,7.542332E-05,25.70745,0.00194
100,149,-0.006776148,0.008845704,12.43944,0.01114283,35.52077,0.3958
101,149,-5.667307E-05,-0.0002177772,5.010371,0.0002250306,28.94643,0.00651
102,149,-0.007113681,0.006899167,16.50139,0.009909742,33.95245,0.33646
103,149,-3.238778E-05,-0.0002010819,8.051905,0.0002036735,25.48142,0.00519
104,149,-0.009785647,0.008917782,15.96054,0.01323955,33.51439,0.44372
105,149,-6.055675E-05,-0.0001090217,3.233742,0.0001247111,22.85196,0.00285
106,149,-0.004841234,0.002955465,4.006943,0.005672065,21.46435,0.12175
107,149,1.888889E-05,5.579431E-05,4.03735,5.890497E-05,21.18349,0.00125
108,149,-0.007854233,0.005348905,9.952104,0.009502619,32.36911,0.30759
109,149,-2.281362E-05,5.429139E-05,7.642107,5.888987E-05,27.62268,0.00163
110,149,-0.01858558,0.0265558,6.916315,0.03241349,25.62505,0.8306
111,149,-2.634806E-05,-2.176295E-05,7.964606,3.417377E-05,25.2243,0.00086
112,149,-0.01346287,0.01369526,7.073501,0.0192044,23.77015,0.45649
