Node ID,Time,U,V,Water Depth,Velocity mag.,Water surface,Inflow
1,303,-0.03321698,-0.08877718,6.133356,0.09478795,24.98481,2.36826
2,303,-0.01564818,0.01786671,6.601966,0.02375047,22.9471,0.545
3,303,-0.03321698,-0.08877718,7.48223,0.09478795,23.9542,2.27057
4,303,-0.01165126,0.0200692,5.844701,0.02320613,22.86351,0.53057
5,303,-0.03321697,-0.08877718,8.561328,0.09478795,25.41656,2.40918
6,303,-0.008223909,0.01141439,3.294725,0.01406844,22.80066,0.32077
7,303,-0.03321697,-0.08877717,8.140548,0.09478793,30.52195,2.89311
8,303,0.0008317592,0.001776219,4.06627,0.001961321,26.13448,0.05126
9,303,-0.03321698,-0.08877718,7.666197,0.09478795,28.84896,2.73453
10,303,0.0001746104,0.001995608,4.763195,0.002003232,21.77442,0.04362
11,303,-0.03321698,-0.08877718,5.831775,0.09478796,23.27092,2.2058
12,303,-0.000310875,0.001644012,4.781428,0.001673147,22.09082,0.03696
13,303,-0.03321698,-0.08877718,3.380349,0.09478795,21.47432,2.03551
14,303,-0.001217507,0.001582179,4.911833,0.0019964,25.3713,0.05065
15,303,-0.05086349,-0.0862519,4.095419,0.1001323,27.51961,2.7556
16,303,-0.001336479,0.002160212,4.884869,0.002540214,26.72349,0.06788
17,303,-0.06153693,-0.1259681,5.826555,0.1401955,24.49883,3.43462
18,303,-0.001770903,0.002941245,3.733873,0.003433223,23.03716,0.07909
19,303,0.002232626,-0.1078391,8.225694,0.1078622,30.8101,3.32325
20,303,-0.003122908,0.002978951,2.611281,0.004315866,24.9229,0.10756
21,303,-0.04837902,-0.1369135,7.005743,0.1452096,24.41966,3.54597
22,303,-0.003231456,0.002645632,2.245763,0.004176323,19.3677,0.08089
23,303,-0.03369981,-0.06900662,7.876523,0.07679577,24.79525,1.90417
24,303,-0.003644513,0.001876149,2.430898,0.004099074,19.68113,0.08067
25,303,-0.04280951,-0.12062,6.824559,0.1279916,27.42802,3.51056
26,303,-0.003306979,0.001426911,2.908418,0.003601692,21.0977,0.07599
27,303,-0.03401174,-0.06606662,4.266577,0.07430745,27.46029,2.0405
28,303,-0.002808073,0.0009658195,3.158701,0.002969526,23.75002,0.07053
29,303,-0.07459681,-0.1766616,2.731478,0.1917655,21.26291,4.07749
30,303,-0.002608758,0.0008902569,3.274009,0.002756479,21.34167,0.05883
31,303,-0.05641337,-0.09586085,4.592258,0.1112285,22.37205,2.48841
32,303,-0.002126723,0.001771675,3.326541,0.002767993,23.0967,0.06393
33,303,-0.05549769,-0.08242863,5.743327,0.09937038,23.29212,2.31455
34,303,-0.003011935,0.002836853,3.166945,0.004137571,26.05739,0.10781
35,303,-0.06043504,-0.09104651,5.433289,0.1092788,28.45839,3.1099
36,303,-0.001811039,0.004905123,2.509853,0.005228775,19.83101,0.10369
37,303,-0.05644782,-0.09570676,3.555503,0.1111132,21.00508,2.33394
38,303,-0.05350752,0.06144734,9.486441,0.08147902,26.72243,2.17732
39,303,-0.07085145,-0.1881508,4.722892,0.2010489,21.69302,4.36136
40,303,-0.05173214,0.06643831,12.81689,0.0842037,33.06661,2.78433
41,303,-0.02596471,-0.05467796,7.795631,0.06052971,25.9388,1.57007
42,303,-0.06507822,0.05350857,15.60157,0.08425166,32.81893,2.76505
43,303,-0.0499692,-0.09354932,8.067061,0.1060585,31.18027,3.30693
44,303,-0.04432435,0.06236242,14.97734,0.0765096,34.99292,2.67729
45,303,-0.06516112,-0.1233414,6.767052,0.1394958,25.37214,3.53931
46,303,-0.02198162,0.008168454,1.437785,0.02345027,19.49289,0.45711
47,303,-0.02841636,-0.09067585,7.640102,0.09502421,24.474,2.32562
48,303,-0.04250261,0.0441012,8.764242,0.06124857,25.55831,1.56541
49,303,-0.02513056,-0.07414764,4.43113,0.0782906,21.25805,1.66431
50,303,-0.008776012,0.01886684,6.956268,0.02080808,24.57201,0.5113
51,303,-0.04688358,-0.1037694,6.80603,0.1138691,26.56259,3.02466
52,303,-0.01102609,0.02386723,7.136121,0.02629105,24.04237,0.6321
53,303,-0.05543808,-0.1312895,2.776345,0.1425143,25.81559,3.67909
54,303,-0.009837724,0.01764704,5.382086,0.02020393,28.73313,0.58052
55,303,-0.04089718,-0.07443607,5.207869,0.08493119,22.72597,1.93014
56,303,-0.01118886,0.01627415,2.884377,0.01974939,20.19672,0.39887
57,303,-0.061731,-0.08873402,6.006381,0.1080946,23.20612,2.50846
58,303,-0.007262127,0.01706682,6.372605,0.01854764,26.44107,0.49042
59,303,-0.0582162,-0.08460343,7.30588,0.1026979,24.95752,2.56309
60,303,-0.009746472,0.01841673,5.27671,0.02083674,22.49856,0.4688
61,303,-0.05749746,-0.08565994,7.393253,0.1031677,30.29107,3.12506
62,303,0.0001631048,0.001198782,4.140368,0.001209827,24.47386,0.02961
63,303,-0.06090305,-0.08871812,5.104942,0.1076108,24.38549,2.62414
64,303,-0.0001781705,0.001524089,4.326392,0.001534468,22.44434,0.03444
65,303,-0.05364741,-0.08693838,7.409479,0.1021583,24.21203,2.47346
66,303,-0.0009059957,0.001652566,4.3252,0.001884622,20.70461,0.03902
67,303,-0.05677669,-0.0977013,3.241815,0.1130006,19.75164,2.23195
68,303,-0.001107884,0.0009116174,4.311043,0.001434731,21.03421,0.03018
69,303,-0.04796582,-0.140568,4.455155,0.1485263,21.30093,3.16375
70,303,-0.001762984,0.001844857,4.746345,0.002551786,21.75798,0.05552
71,303,-0.01540484,-0.09142963,7.700328,0.09271832,25.3617,2.35149
72,303,-0.001801034,0.00216089,4.770588,0.002813035,24.18186,0.06802
73,303,-0.04759532,-0.07589754,7.71917,0.08958656,24.95355,2.2355
74,303,-0.00233635,0.002215797,3.513834,0.003219982,20.46119,0.06588
75,303,-0.04608458,-0.1029612,8.109198,0.1128042,31.08725,3.50677
76,303,-0.003039219,0.0020544,2.567936,0.003668434,26.65821,0.09779
77,303,-0.0610195,-0.1129327,6.702992,0.1283634,24.20243,3.10671
