Node ID,Time,U,V,Water Depth,Velocity mag.,Water surface,Inflow
1,140,-0.04272204,-0.1141808,6.17304,0.1219116,25.0245,3.05078
2,140,-0.01893875,0.02229632,6.64196,0.0292541,22.98709,0.67247
3,140,-0.04272204,-0.1141808,7.521999,0.1219116,23.99397,2.92514
4,140,-0.01438002,0.02476946,5.884691,0.02864107,22.9035,0.65598
5,140,-0.04272204,-0.1141808,8.601055,0.1219116,25.45629,3.10342
6,140,-0.01091349,0.0151474,3.329636,0.01866944,22.83557,0.42633
7,140,-0.04272204,-0.1141808,8.180359,0.1219116,30.56176,3.72583
8,140,0.001216644,0.00259814,4.106273,0.002868895,26.17448,0.07509
9,140,-0.04272204,-0.1141808,7.705954,0.1219116,28.88872,3.52187
10,140,0.0002461676,0.002865969,4.803197,0.002876522,21.81442,0.06275
11,140,-0.04272204,-0.1141808,5.871519,0.1219116,23.31066,2.84184
12,140,-0.0005119038,0.002392797,4.821432,0.002446942,22.13083,0.05415
13,140,-0.04272204,-0.1141808,3.420125,0.1219116,21.5141,2.62282
14,140,-0.001728941,0.002301183,4.951835,0.002878312,25.4113,0.07314
15,140,-0.06507128,-0.1103448,4.135428,0.1281025,27.55962,3.53046
16,140,-0.001936616,0.003117456,4.924871,0.003670016,26.7635,0.09822
17,140,-0.07896257,-0.161639,5.8664,0.1798951,24.53867,4.41439
18,140,-0.002541286,0.004217267,3.773875,0.004923766,23.07717,0.11363
19,140,0.01034477,-0.1413779,8.265587,0.1417559,30.85,4.37317
20,140,-0.004274016,0.00433099,2.651281,0.006084792,24.9629,0.15189
21,140,-0.05992568,-0.1833781,7.045697,0.1929213,24.45962,4.71878
22,140,-0.004507543,0.003948936,2.285764,0.005992665,19.40771,0.1163
23,140,-0.05015972,-0.07739151,7.916446,0.09222496,24.83517,2.29042
24,140,-0.005053206,0.002966423,2.470896,0.00585957,19.72113,0.11556
25,140,-0.0569905,-0.1687877,6.864486,0.1781494,27.46795,4.8934
26,140,-0.00468755,0.00238894,2.948441,0.005261193,21.13773,0.11121
27,140,-0.04099227,-0.06967777,4.306465,0.08084156,27.50018,2.22316
28,140,-0.003968258,0.001784262,3.198694,0.004350938,23.79001,0.10351
29,140,-0.1076857,-0.2550233,2.771445,0.2768268,21.30287,5.89721
30,140,-0.003928624,0.001793354,3.313933,0.004318588,21.38159,0.09234
31,140,-0.07212697,-0.1225623,4.632275,0.1422105,22.41207,3.18723
32,140,-0.003308287,0.002878139,3.366563,0.004385025,23.13673,0.10146
33,140,-0.07007466,-0.1031713,5.783342,0.1247188,23.33213,2.90995
34,140,-0.004616788,0.004910192,3.206913,0.006739786,26.09736,0.17589
35,140,-0.07616909,-0.1162426,5.473306,0.1389751,28.49841,3.96057
36,140,-0.002843146,0.007700542,2.550113,0.008208644,19.87127,0.16312
37,140,-0.07132477,-0.1209305,3.595512,0.1403973,21.04509,2.95467
38,140,-0.0698107,0.08016971,9.526439,0.1063048,26.76243,2.84498
39,140,-0.09354379,-0.2484118,4.762928,0.2654409,21.73305,5.76884
40,140,-0.06840207,0.08596464,12.85692,0.1098579,33.10664,3.63703
41,140,-0.02691776,-0.05578804,7.835654,0.06194248,25.97882,1.60919
42,140,-0.08500159,0.06764336,15.64146,0.1086319,32.85882,3.56952
43,140,-0.06752849,-0.1140173,8.107082,0.1325143,31.22029,4.13713
44,140,-0.05655513,0.07756969,15.01806,0.0959976,35.03364,3.36315
45,140,-0.08846094,-0.1637427,6.807073,0.1861102,25.41216,4.72946
46,140,-0.03062088,0.01137884,1.458122,0.03266675,19.51322,0.63743
47,140,-0.0331564,-0.1272107,7.680136,0.1314607,24.51404,3.22263
48,140,-0.05369182,0.05569189,8.795858,0.07735889,25.58993,1.97961
49,140,-0.02763846,-0.07988322,4.471154,0.08452936,21.29807,1.80031
50,140,-0.0111822,0.02348096,6.996163,0.02600764,24.61191,0.6401
51,140,-0.06201959,-0.13252,6.846051,0.1463147,26.60261,3.89235
52,140,-0.01373421,0.02921647,7.176611,0.0322836,24.08286,0.77748
53,140,-0.07573377,-0.1793542,2.81637,0.1946883,25.85561,5.03378
54,140,-0.01251916,0.02203243,5.416695,0.02534083,28.76774,0.729
55,140,-0.05101006,-0.0928423,5.247891,0.1059326,22.76599,2.41166
56,140,-0.01453506,0.02114118,2.908881,0.02565575,20.22123,0.51879
57,140,-0.07996026,-0.114761,6.046376,0.1398704,23.24612,3.25144
58,140,-0.009479917,0.021353,6.412648,0.02336278,26.48111,0.61867
59,140,-0.07417191,-0.1067427,7.345909,0.1299826,24.99755,3.24925
60,140,-0.01233416,0.02330636,5.316701,0.02636888,22.53855,0.59432
61,140,-0.07418666,-0.1101751,7.43325,0.132824,30.33107,4.02869
62,140,0.0002546543,0.001871649,4.180367,0.001888894,24.51386,0.0463
63,140,-0.07777631,-0.1124361,5.144957,0.1367151,24.4255,3.33934
64,140,-0.0002600842,0.002224787,4.366395,0.002239937,22.48434,0.05036
65,140,-0.06798795,-0.1096028,7.449482,0.1289773,24.25203,3.12796
66,140,-0.00127621,0.002327849,4.365201,0.002654731,20.74461,0.05507
67,140,-0.07294567,-0.1255249,3.281827,0.1451811,19.79165,2.87337
68,140,-0.001637726,0.001347595,4.351044,0.002120887,21.07421,0.0447
69,140,-0.06225488,-0.1824433,4.495171,0.1927725,21.34094,4.11395
70,140,-0.002551821,0.00265647,4.786346,0.003683562,21.79799,0.08029
71,140,-0.01852443,-0.1249964,7.740339,0.1263616,25.40171,3.2098
72,140,-0.002570449,0.003155993,4.81059,0.00407032,24.22186,0.09859
73,140,-0.05894232,-0.09283691,7.759182,0.1099677,24.99356,2.74848
74,140,-0.003335984,0.003308021,3.553838,0.004698063,20.50119,0.09632
