Node ID,Time,U,V,Water Depth,Velocity mag.,Water surface,Inflow
1,1,0,0,6.103774,0,24.95523,0
2,1,0,0,7.452549,0,23.79768,0
3,1,0,0,8.531714,0,25.00368,0
4,1,0,0,8.110838,0,25.12965,0
5,1,-0.001469873,0.001580185,6.57196,0.002158127,23.4272,0.05056
6,1,-0.001052041,0.001812131,5.814695,0.002095378,25.32063,0.05306
7,1,0,0,7.636543,0,30.01794,0
8,1,-0.0004442417,0.000616586,3.268532,0.0007599533,25.33674,0.01925
9,1,0,0,5.802137,0,26.9849,0
10,1,3.869654E-05,8.263635E-05,4.036263,9.124795E-05,21.04749,0.00192
11,1,0,0,3.35067,0,20.78981,0
12,1,9.670093E-06,9.888796E-05,4.733189,9.935965E-05,22.04258,0.00219
13,1,0.0002391113,0.0004054737,4.06538,0.0004707261,22.15936,0.01043
14,1,-1.312544E-05,7.032541E-05,4.751424,7.153978E-05,25.21089,0.0018
15,1,0,0,5.796741,0,29.22094,0
16,1,-5.289407E-05,7.722058E-05,4.881827,9.359915E-05,26.72045,0.0025
17,1,9.462326E-06,-3.447279E-06,8.195836,1.007072E-05,26.86811,0.00027
18,1,-5.691467E-05,0.000107333,4.854863,0.0001214893,24.15815,0.00293
19,1,1.631737E-05,-1.604337E-05,6.97579,2.288332E-05,29.5602,0.00068
20,1,-6.888177E-05,0.000133004,3.703868,0.0001497823,26.01549,0.0039
21,1,1.326951E-05,-7.216462E-06,7.846627,1.510487E-05,25.26055,0.00038
22,1,-0.0001355595,0.0001456093,2.581275,0.0001989434,19.70322,0.00392
23,1,3.259939E-06,1.01498E-05,6.79464,1.066047E-05,23.71336,0.00025
24,1,-0.0001289689,0.0001347309,2.215756,0.0001865084,19.46599,0.00363
25,1,-1.172221E-05,2.539364E-07,4.23672,1.172496E-05,24.84018,0.00029
26,1,-0.0001526101,0.0001053132,2.400893,0.0001854204,20.59018,0.00382
27,1,-5.770436E-06,-1.366566E-05,2.701505,1.483402E-05,25.89522,0.00038
28,1,-0.0001537284,9.221433E-05,2.878397,0.0001792649,23.46972,0.00421
29,1,0.0001733999,0.000294651,4.56221,0.000341887,23.09364,0.0079
