Node ID,Time,U,V,Water Depth,Velocity mag.,Water surface,Inflow
1,334,-0.05622524,-0.1502701,6.142427,0.1604443,24.99388,4.01013
2,334,-0.01580288,0.01810816,6.611973,0.02403407,22.95711,0.55175
3,334,-0.05622523,-0.1502701,7.491555,0.1604443,23.96352,3.84481
4,334,-0.01180602,0.02033577,5.854707,0.02351437,22.87352,0.53786
5,334,-0.05622523,-0.1502701,8.570545,0.1604443,25.42578,4.07942
6,334,-0.008608961,0.01194882,3.303462,0.01472714,22.8094,0.33592
7,334,-0.05622522,-0.1502701,8.150039,0.1604443,30.53144,4.89859
8,334,0.000955712,0.00204092,4.076275,0.002253606,26.14448,0.05892
9,334,-0.05622523,-0.1502701,7.675475,0.1604443,28.85824,4.63014
10,334,0.0002033486,0.002316848,4.7732,0.002325755,21.78442,0.05067
11,334,-0.05622524,-0.1502701,5.84104,0.1604443,23.28018,3.73517
12,334,-0.0002807768,0.001948728,4.791433,0.001968851,22.10083,0.04351
13,334,-0.05622522,-0.1502701,3.389719,0.1604443,21.48369,3.44694
14,334,-0.001510801,0.00180436,4.921838,0.002353345,25.3813,0.05973
15,334,-0.08578999,-0.1454786,4.105445,0.1688903,27.52964,4.64949
16,334,-0.001570986,0.002414051,4.894874,0.002880215,26.7335,0.077
17,334,-0.104082,-0.2130594,5.836103,0.2371231,24.50837,5.8115
18,334,-0.002210403,0.00344631,3.743878,0.004094256,23.04717,0.09436
19,334,0.03125057,-0.1925057,8.235398,0.1950258,30.81981,6.01066
20,334,-0.004241011,0.003099988,2.621285,0.005253199,24.93291,0.13098
21,334,-0.07614103,-0.2576833,7.015605,0.2686971,24.42952,6.56414
22,334,-0.004311724,0.002533069,2.255767,0.00500074,19.37771,0.0969
23,334,-0.08539666,-0.07184827,7.886305,0.1116009,24.80503,2.76826
24,334,-0.004872695,0.001116006,2.440901,0.004998862,19.69113,0.09843
25,334,-0.0781687,-0.2611113,6.834335,0.272561,27.4378,7.47847
26,334,-0.00418598,0.0003867808,2.918429,0.004203811,21.10771,0.08873
27,334,-0.04566021,-0.04791653,4.276251,0.06618798,27.46997,1.81818
28,334,-0.003383431,-0.000416693,3.168704,0.003408994,23.76002,0.081
29,334,-0.1771051,-0.4194237,2.741371,0.4552828,21.2728,9.68514
30,334,-0.002352156,-0.0006545692,3.283995,0.002441536,21.35165,0.05213
31,334,-0.09583951,-0.162856,4.602287,0.1889637,22.38208,4.2294
32,334,-0.001458753,0.000489085,3.336551,0.001538559,23.10671,0.03555
33,334,-0.09040774,-0.1296358,5.753362,0.1580474,23.30215,3.68285
34,334,-0.001911297,0.0007310197,3.176942,0.002046325,26.06739,0.05334
35,334,-0.09804706,-0.1527939,5.443322,0.1815467,28.46843,5.16835
36,334,-0.001088848,0.0029491,2.519923,0.003143689,19.84108,0.06237
37,334,-0.09176422,-0.1555854,3.565531,0.1806308,21.0151,3.79598
38,334,-0.08741786,0.1003895,9.496442,0.1331163,26.73243,3.55852
39,334,-0.1275634,-0.3387533,4.732987,0.3619755,21.70311,7.85599
40,334,-0.08555882,0.1075561,12.8269,0.1374359,33.07662,4.54592
41,334,-0.02029702,-0.03725553,7.805689,0.04242574,25.94885,1.1009
42,334,-0.1057873,0.08456771,15.61155,0.135435,32.8289,4.44618
43,334,-0.09903692,-0.1353915,8.077118,0.1677473,31.19032,5.23209
44,334,-0.07071599,0.09702225,14.98753,0.1200586,35.00311,4.20242
45,334,-0.127237,-0.2269456,6.777111,0.2601798,25.38219,6.60394
46,334,-0.03326266,0.01236053,1.442871,0.03548503,19.49797,0.69189
47,334,-0.03453023,-0.1996326,7.650195,0.2025969,24.4841,4.9604
48,334,-0.06611012,0.06810614,8.772146,0.09491572,25.56622,2.42664
49,334,-0.02019579,-0.058882,4.441191,0.06224917,21.26811,1.32392
50,334,-0.008922812,0.01922364,6.96625,0.02119351,24.58199,0.52098
51,334,-0.08810663,-0.1721254,6.816088,0.1933648,26.57265,5.13821
52,334,-0.01118653,0.02427079,7.146252,0.0267247,24.0525,0.6428
53,334,-0.1134913,-0.2687723,2.786415,0.2917513,25.82566,7.53467
54,334,-0.01021291,0.01817366,5.390748,0.02084671,28.74179,0.59917
55,334,-0.06374752,-0.1160255,5.217899,0.1323845,22.736,3.00989
56,334,-0.01176187,0.01710759,2.89051,0.02076081,20.20286,0.41943
57,334,-0.10816,-0.1545275,6.01641,0.1886196,23.21615,4.37902
58,334,-0.007387863,0.01733266,6.382626,0.01884148,26.45109,0.49838
59,334,-0.09717461,-0.136909,7.315914,0.1678898,24.96756,4.1918
60,334,-0.009925296,0.01875463,5.286716,0.02121904,22.50857,0.47761
61,334,-0.09977149,-0.1469621,7.403279,0.1776294,30.3011,5.38237
