Node ID,Time,U,V,Water Depth,Velocity mag.,Water surface,Inflow
1,85,-0.0395383,-0.1056718,6.083154,0.1128265,24.93461,2.81328
2,85,-0.02073778,0.02284302,6.551983,0.03085221,22.89712,0.70643
3,85,-0.03953831,-0.1056719,7.432084,0.1128265,23.90405,2.69701
4,85,-0.01511498,0.02603542,5.794721,0.03010491,22.81353,0.6868
5,85,-0.03953831,-0.1056719,8.511154,0.1128265,25.36639,2.862
6,85,-0.00995152,0.01381223,3.251096,0.01702382,22.75703,0.38741
7,85,-0.0395383,-0.1056718,8.090429,0.1128265,30.47183,3.43803
8,85,0.001103123,0.002355716,4.016271,0.002601207,26.08448,0.06785
9,85,-0.03953831,-0.1056719,7.616045,0.1128265,28.79881,3.24927
10,85,0.0002380998,0.002661437,4.713196,0.002672066,21.72442,0.05805
11,85,-0.03953831,-0.1056719,5.781612,0.1128265,23.22075,2.61992
12,85,-0.0004182945,0.002147054,4.73143,0.002187421,22.04082,0.04821
13,85,-0.03953831,-0.1056718,3.330205,0.1128265,21.42418,2.41721
14,85,-0.001583587,0.00210026,4.861835,0.002630369,25.3213,0.0666
15,85,-0.06069608,-0.1029255,4.045428,0.1194893,27.46962,3.28232
16,85,-0.001762637,0.002899335,4.834869,0.003393087,26.67349,0.09051
17,85,-0.07345355,-0.1503619,5.776458,0.1673443,24.44873,4.09136
18,85,-0.002283714,0.00387982,3.683875,0.004502038,22.98717,0.10349
19,85,0.00758782,-0.1301949,8.175625,0.1304158,30.76004,4.0116
20,85,-0.004043,0.004077476,2.561281,0.005742095,24.8729,0.14282
21,85,-0.05646592,-0.1678429,6.955712,0.1770866,24.36963,4.31553
22,85,-0.004140936,0.003610875,2.195765,0.005494157,19.31771,0.10613
23,85,-0.0443545,-0.07492343,7.826474,0.08706803,24.7452,2.15452
24,85,-0.004705786,0.002773341,2.380902,0.005462219,19.63113,0.10723
25,85,-0.05235011,-0.1523055,6.774514,0.1610512,27.37798,4.40926
26,85,-0.004271848,0.002209383,2.858392,0.004809372,21.04768,0.10123
27,85,-0.03886788,-0.068919,4.216506,0.07912358,27.41022,2.16879
28,85,-0.003726949,0.001682519,3.108714,0.004089134,23.70003,0.09691
29,85,-0.09724556,-0.2302988,2.681457,0.2499885,21.21289,5.30298
30,85,-0.00353638,0.001566121,3.224108,0.00386765,21.29177,0.08235
31,85,-0.06775266,-0.1151292,4.542256,0.1335858,22.32205,2.98191
32,85,-0.002982064,0.002702598,3.276516,0.004024518,23.04668,0.09275
33,85,-0.06610063,-0.09734884,5.693338,0.1176694,23.24213,2.73489
34,85,-0.004319465,0.004281793,3.116989,0.006082066,26.00744,0.15818
35,85,-0.07199077,-0.108762,5.383292,0.1304295,28.4084,3.70529
36,85,-0.002673324,0.007240586,2.459531,0.007718339,19.78069,0.15267
37,85,-0.0671133,-0.11379,3.505513,0.1321074,20.95509,2.76832
38,85,-0.06483901,0.07446028,9.436441,0.09873413,26.67243,2.63348
39,85,-0.08651967,-0.2297588,4.672915,0.2455092,21.64304,5.31357
40,85,-0.06309476,0.07974129,12.76685,0.1016839,33.01657,3.35726
41,85,-0.0267075,-0.0559231,7.745645,0.06197326,25.88881,1.60441
42,85,-0.07956982,0.06227786,15.55171,0.101044,32.76907,3.31112
43,85,-0.06149268,-0.1077885,8.017075,0.1240955,31.13028,3.86313
44,85,-0.05218615,0.07341932,14.92644,0.09007658,34.94202,3.14746
45,85,-0.08067132,-0.1502993,6.717068,0.1705806,25.32215,4.31947
46,85,-0.02548798,0.009471433,1.412364,0.0271909,19.46746,0.52934
47,85,-0.0314178,-0.1144385,7.590123,0.1186728,24.42403,2.89847
48,85,-0.05137584,0.05275217,8.724724,0.07363605,25.5188,1.8791
49,85,-0.02646589,-0.07875621,4.381145,0.0830842,21.20806,1.76206
50,85,-0.01093506,0.02425712,6.906412,0.02660796,24.52216,0.65248
51,85,-0.05709243,-0.1233887,6.756044,0.1359571,26.5126,3.60458
52,85,-0.01414639,0.03135196,7.085513,0.03439572,23.99176,0.82521
53,85,-0.06934308,-0.1642196,2.726361,0.1782598,25.7656,4.59297
54,85,-0.0122649,0.02268905,5.338839,0.02579187,28.68988,0.73997
55,85,-0.0483367,-0.08797657,5.157863,0.1003808,22.67596,2.27623
56,85,-0.01397695,0.0203294,2.853759,0.02467063,20.1661,0.49751
57,85,-0.07420995,-0.1063743,5.956413,0.129702,23.15616,3.0034
58,85,-0.008752692,0.02181199,6.322562,0.02350261,26.39103,0.62026
59,85,-0.06949488,-0.1005905,7.255864,0.1222619,24.90751,3.04524
60,85,-0.01223708,0.02312292,5.226729,0.02616133,22.44858,0.58728
61,85,-0.06909899,-0.1026147,7.343277,0.1237111,30.24109,3.74116
62,85,0.0002202431,0.001618735,4.090368,0.001633649,24.42386,0.0399
63,85,-0.07287373,-0.1054101,5.054948,0.1281478,24.33549,3.11854
64,85,-0.000237112,0.00202828,4.276393,0.002042092,22.39434,0.04573
65,85,-0.06384398,-0.1026896,7.359495,0.1209182,24.16204,2.92163
66,85,-0.001240185,0.002262139,4.2752,0.002579793,20.65461,0.05328
67,85,-0.06799245,-0.1170014,3.191823,0.1353229,19.70164,2.66608
68,85,-0.001466259,0.001206505,4.261044,0.001898834,20.98421,0.03985
69,85,-0.0577717,-0.1693049,4.405165,0.1788903,21.25094,3.80159
70,85,-0.002370317,0.002444262,4.696346,0.003404824,21.70799,0.07391
71,85,-0.01721487,-0.1130476,7.650335,0.1143508,25.3117,2.89441
72,85,-0.002392787,0.002888411,4.720587,0.00375078,24.13186,0.09051
73,85,-0.05559528,-0.08732895,7.66918,0.1035238,24.90356,2.57811
74,85,-0.00307787,0.002990133,3.463835,0.004291174,20.41119,0.08759
75,85,-0.05448538,-0.122762,8.059203,0.13431,31.03725,4.16861
76,85,-0.003932088,0.0028568,2.517936,0.004860311,26.60822,0.12932
77,85,-0.07398485,-0.1347046,6.652998,0.153685,24.15243,3.71187
78,85,-0.003740677,0.002498067,3.035597,0.004498111,20.48583,0.09215
79,85,-0.02744876,-0.1040036,4.501259,0.1075648,21.90251,2.35594
80,85,-0.003774667,0.002005943,2.713274,0.004274566,22.62508,0.09671
81,85,-0.05172445,-0.09925446,6.84503,0.1119235,24.35153,2.72551
82,85,-0.003677648,0.001736062,2.787287,0.004066817,20.02169,0.08142
83,85,-0.02782802,-0.1110467,7.613897,0.1144804,30.14921,3.45149
84,85,-0.003977897,0.001168624,3.225398,0.004146003,23.12244,0.09587
85,85,-0.04909846,-0.1162759,2.939673,0.1262171,22.01423,2.77857
86,85,-0.004351807,0.001254277,3.160198,0.004528956,20.81456,0.09427
87,85,-0.06215573,-0.1218858,5.281507,0.1368191,22.07739,3.02061
88,85,-0.003527144,0.001916861,3.452274,0.004014361,19.84236,0.07965
89,85,-0.06645423,-0.1057441,6.083691,0.1248919,22.68187,2.83278
90,85,-0.00555652,0.001859676,3.240962,0.005859463,19.88258,0.1165
91,85,-0.05686331,-0.1078288,7.185754,0.1219036,23.89581,2.91299
92,85,-0.005834808,0.0034526,3.056608,0.006779781,19.89298,0.13487
93,85,-0.07764862,-0.1144711,8.060683,0.1383219,25.08379,3.46964
94,85,-0.008070562,0.004947356,2.88553,0.009466272,20.16528,0.19089
95,85,-0.07490085,-0.1046758,8.067056,0.1287135,26.05074,3.35308
96,85,-0.007077942,0.008233524,2.800896,0.01085763,22.17678,0.24079
97,85,-0.05831017,-0.1037578,8.098903,0.11902,25.04114,2.9804
98,85,-0.08396845,0.08331092,8.017127,0.1182853,25.15379,2.97532
99,85,-0.07110149,-0.1127771,7.305284,0.1333195,25.6975,3.42598
100,85,-0.08425583,0.08815759,12.42943,0.1219459,35.51077,4.33039
101,85,-0.06302765,-0.1068417,5.000428,0.1240469,28.93649,3.58948
102,85,-0.07186278,0.05447724,16.4914,0.09017776,33.94246,3.06085
103,85,-0.06579792,-0.09723377,8.041957,0.1174043,25.47147,2.99046
104,85,-0.06939357,0.06140366,15.95026,0.09266001,33.50411,3.10449
105,85,-0.06270576,-0.1128906,3.223794,0.1291368,22.84201,2.94974
106,85,-0.02890161,0.01764378,4.003292,0.03386157,21.4607,0.72669
107,85,-0.05388906,-0.1591784,4.027411,0.1680529,21.17355,3.55828
108,85,-0.04777203,0.03612799,9.944173,0.0598949,32.36118,1.93827
109,85,-0.063439,-0.1006426,7.632152,0.1189682,27.61273,3.28504
110,85,-0.02324678,0.03290641,6.906333,0.04028951,25.61507,1.03202
111,85,-0.06062584,-0.118338,7.954667,0.1329638,25.21436,3.3526
112,85,-0.01674232,0.01669559,7.063508,0.0236442,23.76015,0.56179
113,85,-0.05612951,-0.1315063,6.374104,0.142984,22.76227,3.25464
114,85,-0.01879498,0.02049181,5.570685,0.02780585,22.00351,0.61183
115,85,-0.0420692,-0.09759016,4.726163,0.1062716,21.6268,2.29832
116,85,-0.01359073,0.02307954,3.181819,0.02678382,20.29121,0.54348
117,85,-0.0517322,-0.1028781,7.103801,0.1151527,24.57933,2.83037
118,85,-0.0140928,0.02245113,6.192199,0.02650774,24.3206,0.64468
119,85,-0.05232251,-0.1126958,7.694345,0.1242497,27.04793,3.3607
120,85,-0.01297915,0.02927213,5.488219,0.03202055,22.77573,0.72929
121,85,-0.04535812,-0.1074031,3.123363,0.1165881,20.21346,2.35665
122,85,-0.003148673,0.002793161,3.963956,0.004209025,21.22435,0.08933
123,85,-0.06287821,-0.1239895,5.121376,0.1390218,23.03399,3.20223
124,85,-0.002098626,0.002879583,4.78643,0.003563177,24.06875,0.08576
125,85,-0.05486447,-0.106228,5.898213,0.1195596,25.76453,3.0804
126,85,-0.00268913,0.003035728,4.659832,0.004055498,24.30704,0.09858
127,85,-0.06202355,-0.1152538,7.071259,0.130883,26.11945,3.41859
128,85,-0.00340032,0.003297953,3.661435,0.004736947,24.62626,0.11665
129,85,-0.0720261,-0.1103673,8.071228,0.1317903,30.58121,4.03031
130,85,-0.003226078,0.001704323,4.474009,0.003648602,28.2585,0.1031
131,85,-0.06278139,-0.1068951,8.558911,0.123968,26.02802,3.22664
132,85,-0.003256628,0.001947077,4.045811,0.003794303,21.56727,0.08183
133,85,-0.06779662,-0.1058248,8.485422,0.1256793,25.97989,3.26513
134,85,-0.003952511,0.001793528,3.113529,0.004340401,22.70967,0.09857
135,85,-0.0903516,-0.1025339,8.355963,0.1366624,26.2479,3.5871
136,85,-0.003536616,0.001058241,4.138376,0.003691548,21.28312,0.07857
137,85,-0.07763248,-0.1002789,8.278194,0.1268174,28.04615,3.55674
138,85,-0.003770127,0.001590817,3.963647,0.004092011,22.00078,0.09003
139,85,-0.0604161,-0.09745006,7.918494,0.1146587,25.492,2.92288
140,85,-0.003261473,0.0006532221,4.353035,0.003326245,20.81755,0.06924
141,85,-0.05798885,-0.107128,7.262048,0.1218159,23.5753,2.87185
142,85,-0.003864314,0.0005305492,3.644163,0.003900565,20.05407,0.07822
143,85,-0.05983406,-0.1074514,5.08274,0.1229875,21.91484,2.69525
144,85,-0.004671218,0.00112674,3.182129,0.004805187,27.01531,0.12981
145,85,-0.06451698,-0.09986392,8.0207,0.1188917,34.32633,4.08112
146,85,-0.006521092,0.001313079,2.898271,0.006651978,28.28868,0.18818
147,85,-0.06281988,-0.08968998,8.040218,0.1095017,32.11229,3.51635
148,85,-0.009969548,0.004117405,2.552193,0.01078633,25.68181,0.27701
149,85,-0.0555747,-0.1031366,3.318943,0.1171568,20.66217,2.42071
150,85,-0.01166693,0.007353046,2.767278,0.01379074,20.14996,0.27788
151,85,-0.0490185,-0.1349943,3.632182,0.1436185,20.7256,2.97658
152,85,-0.01044151,0.005582312,3.022564,0.01184008,21.66627,0.25653
153,85,-0.05435058,-0.1080951,7.603961,0.1209898,30.75349,3.72086
154,85,-0.08612744,0.04107704,9.196169,0.09542148,32.92031,3.1413
155,85,-0.06008726,-0.1226157,7.865173,0.136547,32.06423,4.37828
156,85,-0.07175869,0.07214549,15.30509,0.101756,39.51268,4.02065
157,85,-0.05849319,-0.12406,6.167418,0.1371581,29.64842,4.06652
158,85,-0.05058648,0.04674034,18.12502,0.06887417,41.49099,2.85766
159,85,-0.04866444,-0.09788562,4.977718,0.1093152,22.36592,2.44494
