Node ID,Time,U,V,Water Depth,Velocity mag.,Water surface,Inflow
1,162,-0.05671894,-0.1515896,6.1824,0.1618531,25.03386,4.05181
2,162,-0.01693355,0.01993812,6.651963,0.02615862,22.9971,0.60157
3,162,-0.05671895,-0.1515896,7.531533,0.1618531,24.0035,3.88504
4,162,-0.01285356,0.02214015,5.89469,0.02560079,22.9135,0.5866
5,162,-0.05671895,-0.1515896,8.610525,0.1618531,25.46576,4.12171
6,162,-0.009798008,0.01359916,3.338366,0.01676121,22.8443,0.3829
7,162,-0.05671894,-0.1515896,8.190023,0.1618531,30.57142,4.94808
8,162,0.001333119,0.002846872,4.116273,0.003143547,26.18448,0.08231
9,162,-0.05671895,-0.1515896,7.715449,0.1618531,28.89822,4.67727
10,162,0.0002671639,0.003136197,4.813199,0.003147556,21.82442,0.06869
11,162,-0.05671895,-0.1515896,5.881019,0.1618531,23.32016,3.77444
12,162,-0.0005304049,0.002647793,4.831432,0.002700396,22.14083,0.05979
13,162,-0.05671894,-0.1515896,3.429701,0.1618531,21.52368,3.48367
14,162,-0.001943941,0.002506786,4.961836,0.003172205,25.4213,0.08064
15,162,-0.08694185,-0.1474319,4.145443,0.1711579,27.56964,4.71876
16,162,-0.002135267,0.003362618,4.934873,0.003983285,26.7735,0.10665
17,162,-0.1047602,-0.2144475,5.876087,0.2386681,24.54836,5.85891
18,162,-0.002874482,0.004635207,3.783876,0.005454154,23.08717,0.12592
19,162,0.03183064,-0.194261,8.275386,0.1968515,30.8598,6.0748
20,162,-0.004983497,0.004563618,2.661283,0.006757356,24.9729,0.16875
21,162,-0.07650938,-0.2601518,7.0556,0.271169,24.46952,6.63538
22,162,-0.005229271,0.004060436,2.295765,0.006620605,19.41771,0.12856
23,162,-0.08666102,-0.07176384,7.926297,0.1125175,24.84502,2.7955
24,162,-0.005861789,0.002730069,2.480898,0.006466363,19.73113,0.12759
25,162,-0.07886825,-0.2642059,6.874326,0.2757263,27.47779,7.57635
26,162,-0.005318477,0.002001072,2.958449,0.005682472,21.14773,0.12017
27,162,-0.0457648,-0.0475421,4.31624,0.06598991,27.50996,1.81538
28,162,-0.004372492,0.00124333,3.208693,0.004545828,23.80001,0.10819
29,162,-0.1784015,-0.4224939,2.781364,0.4586155,21.31279,9.77438
30,162,-0.004012895,0.001166459,3.323915,0.00417899,21.39157,0.0894
31,162,-0.09645781,-0.1639066,4.642292,0.1901828,22.42208,4.26429
32,162,-0.003181193,0.00241324,3.376571,0.003992958,23.14673,0.09242
33,162,-0.09125906,-0.1305932,5.793358,0.1593198,23.34215,3.71887
34,162,-0.004417914,0.004195916,3.216906,0.00609292,26.10735,0.15907
35,162,-0.09861878,-0.154012,5.483325,0.1828807,28.50843,5.21364
36,162,-0.002635884,0.007139182,2.560179,0.007610243,19.88133,0.1513
37,162,-0.09218711,-0.1563024,3.605527,0.1814632,21.0551,3.82073
38,162,-0.08745819,0.1004358,9.536438,0.1331777,26.77243,3.56549
39,162,-0.1282665,-0.3406204,4.772987,0.3639705,21.74311,7.91385
40,162,-0.08488818,0.1086449,12.86693,0.1378758,33.11665,4.56598
41,162,-0.0201937,-0.03660536,7.845687,0.04180595,25.98885,1.08649
42,162,-0.106559,0.08757678,15.65145,0.1379294,32.8688,4.53357
43,162,-0.1001756,-0.1359523,8.117117,0.1688732,31.23032,5.27397
44,162,-0.07234786,0.1017769,15.02819,0.1248709,35.04377,4.37595
45,162,-0.1284411,-0.2290926,6.817109,0.2626414,25.42219,6.67692
46,162,-0.04213413,0.01565721,1.463856,0.04494923,19.51896,0.87736
47,162,-0.03486477,-0.20221,7.690194,0.2051937,24.5241,5.03219
48,162,-0.0702119,0.07388259,8.804453,0.1019232,25.59852,2.60908
