Node ID,Time,U,V,Water Depth,Velocity mag.,Water surface,Inflow
1,331,-0.05539699,-0.1480565,6.152469,0.1580808,25.00393,3.95264
2,331,-0.02091848,0.02424183,6.621972,0.03201951,22.9671,0.7354
3,331,-0.055397,-0.1480565,7.501589,0.1580809,23.97356,3.78976
4,331,-0.01577156,0.02716638,5.864702,0.03141265,22.88351,0.71883
5,331,-0.055397,-0.1480565,8.580583,0.1580809,25.43582,4.02092
6,331,-0.01211661,0.01681726,3.312188,0.02072758,22.81812,0.47296
7,331,-0.05539699,-0.1480565,8.160059,0.1580808,30.54146,4.82802
8,331,0.0009952347,0.002125321,4.086273,0.002346802,26.15448,0.06138
9,331,-0.055397,-0.1480565,7.68551,0.1580809,28.86827,4.56352
10,331,0.0002091332,0.002394661,4.783199,0.002403775,21.79442,0.05239
11,331,-0.055397,-0.1480565,5.851073,0.1580809,23.29021,3.68174
12,331,-0.0003142997,0.002035321,4.801433,0.002059446,22.11083,0.04554
13,331,-0.05539699,-0.1480565,3.399746,0.1580808,21.49372,3.39775
14,331,-0.001561328,0.001879215,4.931838,0.002443193,25.3913,0.06204
15,331,-0.08483998,-0.1438676,4.115443,0.1670201,27.53964,4.59967
16,331,-0.001635094,0.002500704,4.904873,0.002987817,26.7435,0.0799
17,331,-0.1024919,-0.2098044,5.846123,0.2335005,24.51839,5.72506
18,331,-0.002291429,0.003580165,3.753878,0.004250674,23.05717,0.09801
19,331,0.02933139,-0.1891285,8.245407,0.1913895,30.82982,5.9005
20,331,-0.004311183,0.003227635,2.631284,0.00538553,24.94291,0.13433
21,331,-0.0751036,-0.2525677,7.025612,0.2634977,24.43953,6.43976
22,331,-0.0044168,0.002686849,2.265767,0.005169844,19.38771,0.10023
23,331,-0.08252273,-0.0732803,7.896315,0.1103631,24.81504,2.73866
24,331,-0.004966904,0.001259614,2.4509,0.005124135,19.70113,0.10095
25,331,-0.07684027,-0.2539052,6.844345,0.2652777,27.44781,7.28129
26,331,-0.004296636,0.000515673,2.928434,0.00432747,21.11772,0.09139
27,331,-0.04569619,-0.05103058,4.286266,0.06850008,27.47998,1.88238
28,331,-0.003440464,-0.0002742055,3.178701,0.003451374,23.77002,0.08204
29,331,-0.1712461,-0.4055483,2.751376,0.4402211,21.28281,9.36914
30,331,-0.002493492,-0.0004815609,3.293975,0.002539568,21.36163,0.05425
31,331,-0.0946697,-0.1608682,4.612286,0.1866572,22.39208,4.17964
32,331,-0.001626744,0.0005975161,3.346555,0.00173301,23.11672,0.04006
33,331,-0.0896113,-0.1286817,5.76336,0.1568093,23.31215,3.65556
34,331,-0.002103406,0.001002671,3.186932,0.002330164,26.07738,0.06076
35,331,-0.09711342,-0.1508268,5.453321,0.1793871,28.47842,5.10866
36,331,-0.001177605,0.003189494,2.529986,0.003399945,19.85114,0.06749
37,331,-0.09077121,-0.1539017,3.575529,0.1786761,21.0251,3.75668
38,331,-0.08683781,0.09972341,9.506441,0.132233,26.74243,3.53623
39,331,-0.125337,-0.3328409,4.742983,0.3556578,21.71311,7.72244
40,331,-0.08418438,0.1077197,12.8369,0.1367134,33.08663,4.52338
41,331,-0.02136294,-0.03949857,7.815687,0.04490559,25.95885,1.1657
42,331,-0.1057402,0.0865261,15.62152,0.13663,32.83887,4.48677
43,331,-0.09701076,-0.1344099,8.087116,0.1657622,31.20032,5.17183
44,331,-0.07161488,0.100778,14.9977,0.1236321,35.01328,4.32876
45,331,-0.1245953,-0.2222248,6.787109,0.2547701,25.39219,6.46917
46,331,-0.03778228,0.01404004,1.447954,0.04030662,19.50305,0.7861
47,331,-0.03503558,-0.1939058,7.660192,0.1970455,24.49409,4.82645
48,331,-0.06922419,0.07239501,8.780052,0.100165,25.57412,2.56163
49,331,-0.02158029,-0.06208456,4.451188,0.06572823,21.2781,1.39857
50,331,-0.01199726,0.0259557,6.976223,0.02859428,24.59197,0.70319
51,331,-0.08634567,-0.169752,6.826087,0.1904503,26.58265,5.06267
52,331,-0.01492789,0.03274554,7.156372,0.03598767,24.06262,0.86596
53,331,-0.110585,-0.2618896,2.796411,0.2842802,25.83566,7.34457
54,331,-0.01395704,0.02507344,5.3994,0.02869628,28.75045,0.82503
55,331,-0.06351696,-0.1156058,5.227901,0.1319057,22.746,3.00033
56,331,-0.01665794,0.0242289,2.896636,0.02940283,20.20898,0.5942
57,331,-0.1067481,-0.1524615,6.026404,0.1861174,23.22615,4.32279
58,331,-0.009969431,0.02331887,6.392636,0.02536058,26.4611,0.67107
59,331,-0.096201,-0.1355997,7.325917,0.1662586,24.97756,4.15273
60,331,-0.01337657,0.02527609,5.296712,0.02859743,22.51856,0.64397
61,331,-0.09850083,-0.144822,7.413274,0.1751451,30.31109,5.30884
62,331,0.0001777195,0.001306196,4.160372,0.001318231,24.49386,0.03229
63,331,-0.1013672,-0.1434532,5.124975,0.1756535,24.40552,4.28691
64,331,-0.0002135051,0.001826345,4.346396,0.001838782,22.46434,0.04131
65,331,-0.08725862,-0.1375256,7.429504,0.1628722,24.23205,3.94673
