Node ID,Time,U,V,Water Depth,Velocity mag.,Water surface,Inflow
1,183,-0.03950601,-0.1055855,6.093155,0.1127343,24.94461,2.81211
2,183,-0.02097456,0.02322144,6.561979,0.03129165,22.90711,0.7168
3,183,-0.03950601,-0.1055855,7.442082,0.1127343,23.91405,2.69593
4,183,-0.0153695,0.02647383,5.804717,0.03061184,22.82353,0.69867
5,183,-0.03950601,-0.1055855,8.521153,0.1127343,25.37639,2.86079
6,183,-0.01071142,0.01486693,3.259823,0.01832375,22.76576,0.41715
7,183,-0.039506,-0.1055855,8.100428,0.1127343,30.48183,3.43635
8,183,0.0009830405,0.00209928,4.026269,0.002318048,26.09447,0.06049
9,183,-0.03950601,-0.1055855,7.626043,0.1127343,28.80881,3.24774
10,183,0.0002136254,0.002391436,4.723196,0.002400959,21.73442,0.05218
11,183,-0.03950601,-0.1055855,5.791612,0.1127343,23.23075,2.6189
12,183,-0.0003444916,0.001933175,4.74143,0.00196363,22.05082,0.0433
13,183,-0.039506,-0.1055855,3.340203,0.1127343,21.43418,2.41637
14,183,-0.001445972,0.001880615,4.871834,0.002372246,25.3313,0.06009
15,183,-0.06065137,-0.1028497,4.055426,0.1194012,27.47962,3.2811
16,183,-0.001586247,0.002603863,4.84487,0.003048981,26.68349,0.08136
17,183,-0.07335146,-0.1501529,5.786457,0.1671117,24.45873,4.08734
18,183,-0.00208101,0.003512094,3.693873,0.004082328,22.99717,0.09388
19,183,0.007521942,-0.1300585,8.185625,0.1302758,30.77004,4.00859
20,183,-0.003750731,0.003632036,2.57128,0.005221079,24.8829,0.12992
21,183,-0.05640699,-0.1676283,6.965713,0.1768643,24.37963,4.31189
22,183,-0.00381837,0.003182672,2.205763,0.004970851,19.32771,0.09608
23,183,-0.04430213,-0.0749115,7.836472,0.0870311,24.7552,2.15447
24,183,-0.004358473,0.0023096,2.390901,0.004932599,19.64113,0.09688
25,183,-0.05227747,-0.1521139,6.784512,0.1608464,27.38797,4.40526
26,183,-0.003911763,0.001778571,2.868397,0.004297116,21.05768,0.09049
27,183,-0.03880272,-0.06896061,4.226505,0.07912785,27.42022,2.1697
28,183,-0.003407616,0.001226436,3.118711,0.003621601,23.71003,0.08587
29,183,-0.09694158,-0.2295789,2.691456,0.249207,21.22289,5.28889
30,183,-0.00313235,0.001123271,3.234088,0.003327665,21.30175,0.07089
31,183,-0.06734764,-0.114441,4.552257,0.1327872,22.33205,2.96541
32,183,-0.00255689,0.002244864,3.28652,0.003402514,23.05668,0.07845
33,183,-0.06586531,-0.09710065,5.703339,0.1173319,23.25213,2.72822
34,183,-0.003680896,0.003459744,3.126979,0.005051617,26.01743,0.13143
35,183,-0.07168478,-0.1086229,5.39329,0.1301447,28.41839,3.6985
36,183,-0.002272443,0.006154817,2.469595,0.006560928,19.79075,0.12985
37,183,-0.06686924,-0.1133762,3.515511,0.131627,20.96508,2.75957
38,183,-0.06382075,0.07329092,9.446442,0.09718358,26.68243,2.59309
39,183,-0.08632547,-0.2292431,4.682914,0.2449581,21.65304,5.30409
40,183,-0.06144634,0.07919645,12.77686,0.1002384,33.02658,3.31053
41,183,-0.02668128,-0.05594873,7.755644,0.06198509,25.89881,1.60534
42,183,-0.07836343,0.06356511,15.56169,0.1009027,32.77904,3.30749
43,183,-0.0614264,-0.1077312,8.027075,0.124013,31.14028,3.8618
44,183,-0.0526002,0.07567598,14.93662,0.09216092,34.95219,3.22123
45,183,-0.08051913,-0.150154,6.727066,0.1703806,25.33215,4.31611
46,183,-0.02699618,0.01003189,1.417449,0.02879987,19.47255,0.56081
47,183,-0.03138869,-0.1143506,7.600122,0.1185804,24.43402,2.8974
48,183,-0.0525855,0.05469615,8.732627,0.07587427,25.5267,1.93682
49,183,-0.02652651,-0.07874155,4.391145,0.08308963,21.21806,1.763
50,183,-0.01114063,0.02489863,6.916384,0.02727738,24.53213,0.66917
51,183,-0.05699992,-0.1232051,6.766044,0.1357516,26.5226,3.60049
52,183,-0.01435961,0.03220166,7.095634,0.03525826,24.00188,0.84626
53,183,-0.0691406,-0.1637401,2.736359,0.1777392,25.7756,4.58134
54,183,-0.01284069,0.02382335,5.347488,0.02706354,28.69853,0.77668
55,183,-0.04821419,-0.08775359,5.167863,0.1001264,22.68596,2.27146
56,183,-0.01513319,0.02201115,2.859884,0.0267115,20.17223,0.53883
57,183,-0.07386779,-0.1060887,5.966406,0.129272,23.16615,2.99473
58,183,-0.008903325,0.02226852,6.332571,0.02398241,26.40104,0.63316
59,183,-0.0690715,-0.1005448,7.265868,0.1219841,24.91751,3.03954
60,183,-0.01250504,0.02362926,5.236725,0.02673421,22.45858,0.60041
61,183,-0.06889877,-0.1023875,7.353271,0.1234109,30.25109,3.73331
62,183,0.00018714,0.001375435,4.100368,0.001388108,24.43386,0.03392
63,183,-0.07283372,-0.1053255,5.064947,0.1280555,24.34549,3.11757
64,183,-0.0002111809,0.001806463,4.286392,0.001818764,22.40434,0.04075
65,183,-0.06365252,-0.1027048,7.369493,0.1208301,24.17204,2.92071
66,183,-0.001111039,0.002026571,4.285199,0.002311147,20.66461,0.04776
67,183,-0.06795561,-0.116938,3.201822,0.1352496,19.71164,2.66599
68,183,-0.001303749,0.001072784,4.271043,0.00168838,20.99421,0.03545
69,183,-0.05770525,-0.1691102,4.415164,0.1786845,21.26093,3.799
70,183,-0.002111874,0.002195565,4.706345,0.003046395,21.71799,0.06616
71,183,-0.01726482,-0.1129583,7.660334,0.1142701,25.3217,2.89351
72,183,-0.002159729,0.002587055,4.730586,0.003370057,24.14186,0.08136
73,183,-0.05552614,-0.0872669,7.679179,0.1034343,24.91356,2.57692
74,183,-0.002780926,0.002645453,3.473834,0.003838226,20.42118,0.07838
75,183,-0.05443196,-0.1226223,8.069202,0.1341606,31.04725,4.16532
76,183,-0.003599162,0.002505,2.527936,0.004385087,26.61822,0.11672
77,183,-0.07390135,-0.1345255,6.662998,0.1534879,24.16243,3.70864
78,183,-0.003337926,0.002162914,3.045597,0.00397743,20.49583,0.08152
79,183,-0.02746398,-0.1039902,4.511257,0.1075557,21.91251,2.35682
80,183,-0.003482387,0.001599339,2.723272,0.003832089,22.63507,0.08674
81,183,-0.05170286,-0.09915844,6.855029,0.1118284,24.36153,2.72431
82,183,-0.003407863,0.001288964,2.797286,0.003643481,20.03169,0.07299
83,183,-0.02788072,-0.1109233,7.623895,0.1143735,30.15921,3.44941
84,183,-0.003541451,0.0008824421,3.235397,0.003649737,23.13244,0.08443
85,183,-0.04901627,-0.1160813,2.949671,0.1260058,22.02423,2.77518
86,183,-0.003861736,0.0009978306,3.170204,0.003988567,20.82456,0.08306
87,183,-0.0616651,-0.1209237,5.291506,0.1357391,22.08739,2.99812
88,183,-0.003051397,0.001467735,3.462275,0.00338604,19.85236,0.06722
89,183,-0.06602681,-0.1053605,6.093688,0.1243398,22.69187,2.8215
90,183,-0.00477096,0.001400658,3.250954,0.004972314,19.89258,0.09891
91,183,-0.05660746,-0.1072338,7.195765,0.1212579,23.90582,2.89877
92,183,-0.004880235,0.002810873,3.066589,0.005631847,19.90296,0.11209
93,183,-0.07710775,-0.11418,8.070662,0.1377776,25.09377,3.45736
94,183,-0.00673088,0.004132068,2.895537,0.007898021,20.17529,0.15934
95,183,-0.07446991,-0.1047055,8.077059,0.1284874,26.06074,3.34848
96,183,-0.005877915,0.006837575,2.810882,0.00901678,22.18676,0.20005
97,183,-0.05819486,-0.1037716,8.10891,0.1189755,25.05115,2.98047
98,183,-0.08131787,0.0806811,8.027116,0.1145515,25.16378,2.88255
99,183,-0.07097801,-0.112553,7.315281,0.1330641,25.7075,3.42075
100,183,-0.0800885,0.08725159,12.43944,0.1184357,35.52077,4.20693
101,183,-0.06284416,-0.1067969,5.010427,0.1239152,28.94649,3.58691
102,183,-0.07037586,0.05704663,16.50139,0.09059293,33.95245,3.07585
103,183,-0.0656886,-0.0972822,8.05196,0.1173832,25.48147,2.9911
104,183,-0.0716573,0.06446297,15.96054,0.09638591,33.51439,3.23031
105,183,-0.0626125,-0.1127227,3.233793,0.1289447,22.85201,2.94665
106,183,-0.02993834,0.01827668,4.006942,0.03507622,21.46434,0.75289
107,183,-0.05379349,-0.1588961,4.037409,0.1677549,21.18355,3.55364
108,183,-0.04995558,0.03734826,9.952105,0.06237349,32.36911,2.01897
109,183,-0.06337032,-0.1005442,7.642152,0.1188484,27.62273,3.28292
110,183,-0.02357181,0.03366593,6.916332,0.04109775,25.62507,1.05313
111,183,-0.06060248,-0.1182465,7.964666,0.1328717,25.22436,3.3516
112,183,-0.01708701,0.01738571,7.073516,0.02437681,23.77016,0.57944
113,183,-0.05602173,-0.1313599,6.384102,0.1428071,22.77227,3.25204
114,183,-0.01928654,0.02141565,5.580837,0.02882014,22.01366,0.63444
115,183,-0.04210475,-0.09749339,4.736163,0.1061969,21.6368,2.29776
116,183,-0.01438663,0.02443113,3.190576,0.02835234,20.29997,0.57555
117,183,-0.05164893,-0.1028231,7.113798,0.115066,24.58932,2.8294
118,183,-0.01434577,0.02301752,6.202197,0.02712208,24.3306,0.6599
119,183,-0.05225743,-0.1125746,7.704342,0.1241124,27.05793,3.35822
120,183,-0.01324635,0.02987475,5.49822,0.03267975,22.78573,0.74463
121,183,-0.04533497,-0.1073482,3.13336,0.1165285,20.22345,2.35661
122,183,-0.002818218,0.002500018,3.973956,0.003767286,21.23434,0.08
123,183,-0.06255532,-0.1233528,5.131376,0.1383079,23.04399,3.18717
124,183,-0.001890231,0.002573662,4.796431,0.003193229,24.07875,0.07689
125,183,-0.05490272,-0.1059134,5.908209,0.1192977,25.77453,3.07484
126,183,-0.00242699,0.002722451,4.669829,0.003647194,24.31704,0.08869
127,183,-0.06166136,-0.1148527,7.081258,0.1303582,26.12945,3.40619
128,183,-0.003052265,0.002913019,3.671434,0.004219242,24.63626,0.10395
129,183,-0.07176724,-0.1102352,8.081207,0.1315384,30.59119,4.02391
130,183,-0.00291774,0.001478253,4.484007,0.003270847,28.2685,0.09246
131,183,-0.06223886,-0.1067375,8.568929,0.123558,26.03803,3.21721
132,183,-0.002932403,0.001607764,4.055809,0.003344232,21.57726,0.07216
133,183,-0.003599138,0.001403483,3.123529,0.003863102,20.61799,0.07965
134,183,-0.003127022,0.0008101105,4.148374,0.003230254,23.74452,0.0767
135,183,-0.00328639,0.001286096,3.973645,0.00352908,21.86558,0.07717
136,183,-0.002785297,0.0005564009,4.363042,0.002840328,21.50779,0.06109
137,183,-0.003323764,0.0003831808,3.654154,0.003345778,23.42211,0.07837
138,183,-0.00396489,0.0009337026,3.19213,0.004073347,21.22927,0.08647
139,183,-0.005520198,0.0009844569,2.908342,0.005607294,20.48185,0.11485
140,183,-0.008378591,0.003460517,2.562361,0.009065096,19.02688,0.17248
141,183,-0.06759799,-0.1058899,8.495401,0.125627,24.80866,3.11664
142,183,-0.00972918,0.006203929,2.77741,0.01153888,19.18731,0.2214
143,183,-0.08981695,-0.1027016,8.365939,0.1364357,25.19804,3.43791
144,183,-0.008682643,0.004641974,3.032573,0.009845619,26.86575,0.26451
145,183,-0.07741904,-0.100275,8.288177,0.1266838,34.59381,4.38248
146,183,-0.07835051,0.0379509,9.206191,0.08705787,34.5966,3.01191
147,183,-0.06040601,-0.09748606,7.928493,0.114684,32.00056,3.66995
148,183,-0.06559819,0.07304958,15.31505,0.09818026,38.44467,3.77451
149,183,-0.05792704,-0.1070916,7.272046,0.1217544,24.61528,2.99702
150,183,-0.05129881,0.05132372,18.13502,0.07256509,35.5177,2.57735
151,183,-0.05989796,-0.107352,5.09274,0.1229318,22.18615,2.72738
152,183,-0.06181627,0.04064987,16.2062,0.07398421,34.84991,2.57834
153,183,-0.06443562,-0.09982949,8.030696,0.1188187,31.18023,3.70479
154,183,-0.0457859,0.01544068,4.130594,0.04831938,27.85473,1.34592
155,183,-0.06267341,-0.08966909,8.05022,0.1094006,32.24928,3.52809
156,183,-0.05302762,0.04531442,9.890102,0.06975188,34.09769,2.37838
157,183,-0.05555617,-0.1031023,3.328942,0.1171177,26.80994,3.13992
158,183,-0.00331476,0.02114541,6.891819,0.02140364,30.25778,0.64763
159,183,-0.04897653,-0.1348787,3.642181,0.1434956,21.03038,3.01777
160,183,-0.00794662,0.02267563,7.056026,0.02402776,24.5597,0.59011
161,183,-0.05427988,-0.1079738,7.613959,0.1208497,25.82523,3.12097
162,183,-0.01557087,0.03474438,5.439651,0.03807393,23.13304,0.88077
163,183,-0.05999413,-0.1224515,7.875171,0.1363586,28.41796,3.87503
164,183,-0.0114637,0.01821675,3.314553,0.02152362,20.26591,0.4362
165,183,-0.0584524,-0.1238708,6.177415,0.1369695,22.7294,3.11324
166,183,-0.006950316,0.02860451,6.452101,0.02943679,22.87101,0.67325
167,183,-0.04857854,-0.09787443,4.987716,0.109267,21.58606,2.35864
168,183,-0.00703999,0.01656203,5.904757,0.01799617,22.9326,0.4127
169,183,-0.05416334,-0.1011482,7.296839,0.1147372,29.6049,3.39678
170,183,-0.001310441,0.001818944,4.57663,0.002241832,28.19148,0.0632
171,183,-0.0529265,-0.09917518,7.790742,0.1124141,31.76091,3.57037
172,183,-0.001994231,0.002112027,4.961013,0.002904757,28.58048,0.08302
173,183,-0.0444207,-0.100596,3.404385,0.1099671,20.11956,2.21249
174,183,-0.002222237,0.001672944,4.917143,0.00278156,22.57619,0.0628
175,183,-0.0535931,-0.1048223,5.372856,0.1177283,25.94188,3.05409
176,183,-0.002085808,0.001936599,5.071281,0.002846227,21.42298,0.06097
177,183,-0.06351817,-0.1192613,6.05758,0.1351215,22.36137,3.0215
178,183,-0.002360668,0.001262955,4.981133,0.002677276,21.30506,0.05704
179,183,-0.06268205,-0.1182583,7.337117,0.1338435,23.97253,3.20857
180,183,-0.002368656,0.001166593,4.850831,0.002640355,27.03027,0.07137
181,183,-0.07221031,-0.1179327,8.105188,0.1382839,31.23429,4.3192
182,183,-0.002359832,0.001532802,4.949907,0.002813945,28.40216,0.07992
183,183,-0.05661133,-0.1091053,8.612896,0.1229179,25.19059,3.09637
184,183,-0.002423475,0.0003857849,4.358866,0.002453989,20.62765,0.05062
185,183,-0.07573043,-0.1171112,8.732084,0.1394637,25.01342,3.48846
186,183,-0.003887099,0.001302959,4.15437,0.004099664,21.64779,0.08875
187,183,-0.07351378,-0.1017613,8.61479,0.1255374,29.03384,3.64483
188,183,-0.00348895,0.0004846941,3.235024,0.003522457,19.4986,0.06868
189,183,-0.06538032,-0.09498267,8.37668,0.1153096,24.92699,2.87432
190,183,-0.00556442,-5.928683E-05,2.204602,0.005564735,24.76411,0.13781
191,183,-0.07325862,-0.05238331,7.886703,0.09006018,30.59433,2.75533
192,183,-0.01154667,0.0002921746,1.802901,0.01155037,25.35514,0.29286
193,183,-0.06475973,-0.1039029,7.855724,0.1224321,24.35039,2.98127
194,183,-0.00728513,0.007169844,1.807849,0.01022154,18.08273,0.18483
195,183,-0.05895554,-0.1056138,7.905221,0.1209547,24.14659,2.92064
196,183,-0.008022666,0.005625731,2.945401,0.009798572,19.18662,0.188
197,183,-0.06057414,-0.1078485,7.1863,0.1236953,23.99147,2.96763
198,183,-0.007163123,0.002521951,2.901953,0.007594114,26.0827,0.19807
199,183,-0.05624013,-0.1052055,5.11773,0.1192944,21.72591,2.59178
200,183,-0.0158082,0.0307719,6.854945,0.03459493,30.18919,1.04439
201,183,-0.04798732,-0.08197542,7.541828,0.09498817,30.15411,2.86428
202,183,-0.01414363,0.02578719,7.0266,0.02941124,30.26448,0.89012
203,183,-0.05687753,-0.0914166,7.669141,0.1076664,24.209,2.60649
204,183,-0.0207844,0.02031871,5.300388,0.02906615,21.51169,0.62526
205,183,-0.06035023,-0.08374783,6.835589,0.1032272,23.082,2.38269
206,183,-0.01426613,0.0225505,2.925763,0.02668422,19.1497,0.511
207,183,-0.06222987,-0.1154272,3.401901,0.1311335,20.02093,2.62541
208,183,-0.008025765,0.02717297,6.480856,0.02833343,24.66614,0.69888
209,183,-0.05768745,-0.1346234,3.550092,0.1464626,23.0936,3.38235
210,183,-0.01918392,0.04368445,5.855258,0.04771115,29.93274,1.42813
211,183,-0.0623641,-0.1084575,7.631488,0.1251092,29.52735,3.69414
212,183,-0.001305399,0.002268648,4.202133,0.002617409,24.10385,0.06309
213,183,-0.05682163,-0.1116069,7.814671,0.1252389,27.73363,3.47333
214,183,-0.001697636,0.001843203,4.564317,0.002505866,24.49493,0.06138
215,183,-0.05024174,-0.1156849,6.146964,0.1261239,26.25733,3.31168
216,183,-0.001219848,0.000662108,4.238648,0.001387954,25.60326,0.03554
