Node ID,Time,U,V,Water Depth,Velocity mag.,Water surface,Inflow
1,124,0,0,6.083774,0,24.93523,0
2,124,-0.01606583,0.01769716,6.551968,0.02390189,22.8971,0.54728
3,124,0,0,7.43255,0,23.90452,0
4,124,-0.01170687,0.02016498,5.794705,0.02331689,22.81351,0.53194
5,124,0,0,8.511714,0,25.36695,0
6,124,-0.007723041,0.01071921,3.251083,0.01321162,22.75702,0.30066
7,124,0,0,8.090838,0,30.47224,0
8,124,0.0006727229,0.001436598,4.016264,0.001586307,26.08447,0.04138
9,124,0,0,7.616542,0,28.79931,0
10,124,0.0001338164,0.001555328,4.713189,0.001561074,21.72441,0.03391
11,124,0,0,5.782138,0,23.22128,0
12,124,-0.0003782925,0.001237984,4.731423,0.001294492,22.04082,0.02853
13,124,0,0,3.330671,0,21.42465,0
14,124,-0.0008149049,0.001284461,4.861828,0.001521154,25.32129,0.03852
15,124,-8.495757E-05,-0.000144067,4.04538,0.0001672516,27.46957,0.00459
16,124,-0.001020043,0.001790313,4.834863,0.002060512,26.67349,0.05496
17,124,0,0,5.776742,0,24.44901,0
18,124,-0.001187468,0.002231885,3.683868,0.00252812,22.98716,0.05811
19,124,1.923799E-06,-7.00826E-07,8.175837,2.047477E-06,30.76025,0.00006
20,124,-0.001589929,0.002762767,2.561275,0.003187594,24.87289,0.07928
21,124,6.307265E-06,-4.738007E-06,6.95579,7.888618E-06,24.36971,0.00019
22,124,-0.001786828,0.00276293,2.195757,0.003290371,19.3177,0.06356
23,124,-1.393543E-06,2.563516E-06,7.82663,2.917804E-06,24.74535,0.00007
24,124,-0.001970248,0.002891007,2.380895,0.003498543,19.63113,0.06868
25,124,7.177191E-06,-1.049592E-05,6.774641,1.271521E-05,27.3781,0.00035
26,124,-0.002140279,0.002826491,2.858385,0.003545398,21.04767,0.07462
27,124,-5.40633E-06,2.363454E-05,4.216721,2.4245E-05,27.41044,0.00066
28,124,-0.002021919,0.002843846,3.108707,0.003489357,23.70003,0.0827
29,124,-2.365172E-05,-5.601245E-05,2.681504,6.08013E-05,21.21293,0.00129
30,124,-0.002929965,0.003017063,3.224101,0.004205635,21.29176,0.08955
31,124,-0.0001677919,-0.0002851217,4.542209,0.00033083,22.322,0.00738
32,124,-0.00302461,0.003454867,3.27651,0.004591772,23.04667,0.10583
33,124,-0.0001520841,-0.0002103573,5.693285,0.0002595761,23.24208,0.00603
34,124,-0.00447869,0.00578129,3.116982,0.007313137,26.00743,0.1902
35,124,-0.0001716867,-0.0001216087,5.383238,0.0002103925,28.40834,0.00598
36,124,-0.002790734,0.007558587,2.459525,0.008057321,19.78068,0.15938
37,124,-0.0001242854,-0.0002107248,3.505465,0.0002446463,20.95504,0.00513
38,124,-0.006909972,0.007935322,9.436442,0.01052222,26.67244,0.28065
39,124,-7.532019E-06,-2.000179E-05,4.672803,2.137294E-05,21.64293,0.00046
40,124,-0.00687845,0.00835984,12.76685,0.01082589,33.01657,0.35743
41,124,1.58056E-05,-1.510792E-05,7.745574,2.186473E-05,25.88874,0.00057
42,124,-0.009135778,0.005861674,15.55171,0.01085457,32.76906,0.35569
43,124,1.251934E-05,4.50711E-06,8.016994,1.330594E-05,31.1302,0.00041
44,124,-0.005317435,0.007370052,14.92643,0.009088057,34.94201,0.31756
45,124,-9.088343E-06,-8.49366E-06,6.717001,1.243946E-05,25.32208,0.00031
46,124,-0.0044016,0.001635652,1.412364,0.004695683,19.46746,0.09141
47,124,1.862212E-05,-2.937693E-06,7.590028,1.885241E-05,24.42393,0.00046
48,124,-0.006219638,0.006201492,8.724722,0.008783075,25.51879,0.22413
49,124,4.211528E-05,2.312162E-05,4.381063,4.804483E-05,21.20798,0.00102
50,124,-0.008461754,0.01877516,6.906396,0.02059388,24.52214,0.50501
51,124,-2.883398E-05,-4.266347E-06,6.755977,2.91479E-05,26.51254,0.00077
52,124,-0.01096046,0.02427753,7.085497,0.02663701,23.99174,0.63907
53,124,8.473625E-07,2.00674E-06,2.726289,2.178309E-06,25.76553,0.00006
54,124,-0.009455116,0.01752009,5.338823,0.01990861,28.68987,0.57118
55,124,-0.0001532919,-0.0002790032,5.157815,0.0003183413,22.67591,0.00722
56,124,-0.01078182,0.01568211,2.853746,0.01903092,20.16609,0.38378
57,124,-0.0001579751,-0.0001485827,5.956358,0.0002168708,23.1561,0.00502
58,124,-0.006776791,0.01688888,6.322545,0.01819778,26.39101,0.48026
59,124,-0.0001967301,-0.000141093,7.255815,0.000242095,24.90746,0.00603
60,124,-0.009472552,0.01789913,5.226713,0.02025113,22.44856,0.45461
61,124,-0.0001042101,-0.0001036084,7.343227,0.0001469505,30.24104,0.00444
62,124,0.0001684007,0.001237705,4.090361,0.001249109,24.42385,0.03051
63,124,-6.536482E-05,-0.0001372218,5.054893,0.0001519947,24.33544,0.0037
64,124,-0.0001433224,0.001225995,4.276388,0.001234344,22.39433,0.02764
65,124,-0.0001110216,-8.772049E-05,7.359447,0.0001414944,24.16199,0.00342
66,124,-0.0007074605,0.001290431,4.275194,0.001471636,20.6546,0.0304
67,124,-5.427854E-05,-9.340249E-05,3.191776,0.0001080286,19.7016,0.00213
68,124,-0.0009210381,0.0007578719,4.261036,0.001192762,20.98421,0.02503
69,124,3.891495E-06,1.140436E-05,4.405104,1.205003E-05,21.25088,0.00026
70,124,-0.001450798,0.001415061,4.69634,0.002026626,21.70798,0.04399
71,124,-2.709083E-06,3.563851E-05,7.650285,3.574132E-05,25.31165,0.0009
72,124,-0.001331891,0.001860065,4.72058,0.002287744,24.13185,0.05521
73,124,-2.137866E-05,-1.152326E-05,7.669132,2.428647E-05,24.90351,0.0006
74,124,-0.00167065,0.00217289,3.463828,0.002740898,20.41118,0.05594
75,124,-1.120827E-05,1.834906E-06,8.059153,1.135747E-05,31.0372,0.00035
76,124,-0.001960206,0.002242429,2.51793,0.002978405,26.60821,0.07925
77,124,-2.287416E-06,-9.244748E-06,6.652954,9.523531E-06,24.15239,0.00023
78,124,-0.002172441,0.002109874,3.03559,0.003028377,20.48583,0.06204
79,124,-2.179558E-05,5.440628E-06,4.501211,2.246436E-05,21.90246,0.00049
80,124,-0.001793062,0.002540767,2.713268,0.003109754,22.62507,0.07036
81,124,2.928695E-06,-8.528142E-06,6.844982,9.017009E-06,24.35148,0.00022
82,124,-0.001756747,0.002825065,2.78728,0.003326733,20.02168,0.06661
83,124,1.495179E-05,1.690525E-05,7.613846,2.256864E-05,30.14916,0.00068
84,124,-0.002937969,0.001797998,3.225391,0.003444483,23.12244,0.07964
85,124,6.494971E-06,1.538151E-05,2.93963,1.669657E-05,22.01419,0.00037
86,124,-0.002900955,0.002074057,3.16019,0.003566125,20.81455,0.07423
87,124,-0.0001586998,-0.0003112062,5.281454,0.000349335,22.07734,0.00771
88,124,-0.003068688,0.00259232,3.452268,0.004017084,19.84235,0.07971
89,124,-0.0001938671,-0.0002460969,6.083636,0.000313286,22.68182,0.00711
90,124,-0.005053352,0.003011124,3.240955,0.005882452,19.88258,0.11696
91,124,-0.000153487,-0.0002473595,7.185705,0.0002911099,23.89577,0.00696
92,124,-0.006319945,0.004421358,3.0566,0.007712984,19.89297,0.15343
93,124,-0.0002014481,-5.648626E-05,8.060629,0.0002092177,25.08373,0.00525
94,124,-0.008916713,0.005822461,2.885524,0.01064936,20.16527,0.21475
95,124,-0.0001058309,-5.213836E-05,8.066999,0.0001179771,26.05068,0.00307
96,124,-0.007898742,0.009188333,2.80089,0.01211675,22.17677,0.26871
97,124,-0.0001697515,-7.055028E-05,8.098848,0.0001838285,25.04109,0.0046
98,124,-0.009447655,0.009373673,8.017126,0.01330879,25.15379,0.33477
99,124,-8.861205E-05,-9.068558E-05,7.305231,0.0001267911,25.69745,0.00326
100,124,-0.01048359,0.009245211,12.42943,0.01397782,35.51077,0.49636
101,124,-0.0001354948,-0.0001144012,5.000374,0.0001773316,28.93644,0.00513
102,124,-0.008258021,0.00416891,16.49141,0.00925066,33.94246,0.31399
103,124,-5.887497E-05,-3.522032E-05,8.041904,6.860564E-05,25.47142,0.00175
104,124,-0.007157928,0.005523683,15.95026,0.009041405,33.50411,0.30292
105,124,-6.426536E-05,-0.0001156984,3.223742,0.0001323486,22.84196,0.00302
106,124,-0.003689161,0.00225215,4.003292,0.004322278,21.4607,0.09276
107,124,-4.440445E-06,-1.311626E-05,4.027352,1.384752E-05,21.17349,0.00029
108,124,-0.005553869,0.004023897,9.944171,0.006858367,32.36118,0.22194
109,124,-1.287426E-05,7.455805E-06,7.632108,1.487735E-05,27.61269,0.00041
110,124,-0.01801798,0.02548054,6.906316,0.03120746,25.61505,0.79938
111,124,7.542246E-06,1.639382E-05,7.954609,1.804558E-05,25.2143,0.00046
112,124,-0.01296377,0.01289172,7.063491,0.01828266,23.76014,0.4344
