Node ID,Time,U,V,Water Depth,Velocity mag.,Water surface,Inflow
1,181,-0.03945294,-0.1054437,6.078156,0.1125829,24.92961,2.80665
2,181,-0.01857956,0.02042207,6.546984,0.02760908,22.89212,0.63203
3,181,-0.03945294,-0.1054437,7.427086,0.1125829,23.89905,2.69062
4,181,-0.01354265,0.02332709,5.789723,0.02697325,22.80853,0.61522
5,181,-0.03945294,-0.1054437,8.506155,0.1125829,25.36139,2.85526
6,181,-0.009050945,0.01256227,3.246732,0.01548323,22.75267,0.35228
7,181,-0.03945293,-0.1054437,8.085429,0.1125829,30.46683,3.43004
8,181,0.0009777457,0.002087973,4.011271,0.002305563,26.07948,0.06013
9,181,-0.03945294,-0.1054437,7.611045,0.1125829,28.79381,3.24169
10,181,0.0002126864,0.002382836,4.708195,0.002392309,21.71942,0.05196
11,181,-0.03945294,-0.1054437,5.776614,0.1125829,23.21576,2.6137
12,181,-0.0003383516,0.001912422,4.72643,0.001942122,22.03582,0.0428
13,181,-0.03945294,-0.1054437,3.325206,0.1125829,21.41918,2.41143
14,181,-0.001432615,0.001865919,4.856833,0.002352454,25.3163,0.05956
15,181,-0.06047431,-0.1025495,4.040428,0.1190527,27.46462,3.26974
16,181,-0.0015732,0.002588873,4.829871,0.003029393,26.6685,0.08079
17,181,-0.07331609,-0.1500805,5.771459,0.1670311,24.44373,4.08286
18,181,-0.002059303,0.003481319,3.678874,0.004044788,22.98217,0.09296
19,181,0.00753817,-0.1299059,8.170627,0.1301244,30.75504,4.00198
20,181,-0.003744123,0.003622427,2.556282,0.005209648,24.8679,0.12955
21,181,-0.05638852,-0.1674473,6.950714,0.1766869,24.36463,4.30491
22,181,-0.003797142,0.003144245,2.190764,0.004929966,19.31271,0.09521
23,181,-0.04422496,-0.07481745,7.821473,0.08691086,24.7402,2.15019
24,181,-0.004342752,0.002312322,2.375902,0.004919993,19.62613,0.09656
25,181,-0.05221986,-0.151933,6.769513,0.1606566,27.37297,4.39765
26,181,-0.003882501,0.001781592,2.853389,0.004271754,21.04268,0.08989
27,181,-0.03875979,-0.06886214,4.211506,0.07902098,27.40522,2.16559
28,181,-0.003393077,0.001269672,3.103714,0.00362285,23.69503,0.08584
29,181,-0.09700309,-0.2297246,2.676456,0.2493652,21.20789,5.28851
30,181,-0.003108463,0.001120413,3.219118,0.00330422,21.28678,0.07034
31,181,-0.06743962,-0.1145973,4.537256,0.1329686,22.31705,2.96747
32,181,-0.002546179,0.002264197,3.271514,0.003407288,23.04168,0.07851
33,181,-0.06579496,-0.09702927,5.688337,0.1172333,23.23713,2.72417
34,181,-0.003724638,0.003433224,3.111992,0.005065566,26.00244,0.13172
35,181,-0.07173154,-0.1085105,5.37829,0.1300766,28.40339,3.69462
36,181,-0.002278422,0.006171011,2.454499,0.00657819,19.77565,0.13009
