Node ID,Time,U,V,Water Depth,Velocity mag.,Water surface,Inflow
1,90,-0.05066061,-0.1353978,6.092699,0.1445651,24.94415,3.60605
2,90,-0.01981945,0.02193935,6.561983,0.02956596,22.90712,0.67727
3,90,-0.05066061,-0.1353978,7.441753,0.1445651,23.91372,3.45709
4,90,-0.01452349,0.02501659,5.804722,0.02892683,22.82353,0.66021
5,90,-0.05066062,-0.1353978,8.520771,0.1445651,25.37601,3.66849
6,90,-0.01014437,0.01407989,3.259826,0.01735372,22.76576,0.39507
7,90,-0.05066061,-0.1353978,8.100176,0.1445651,30.48158,4.40657
8,90,0.001308571,0.002794449,4.026271,0.003085661,26.09448,0.08052
9,90,-0.05066061,-0.1353978,7.625688,0.1445651,28.80845,4.1647
10,90,0.0002820865,0.003168893,4.723197,0.003181424,21.73442,0.06915
11,90,-0.05066062,-0.1353979,5.791253,0.1445651,23.23039,3.35831
12,90,-0.0004827394,0.002562194,4.741431,0.002607274,22.05082,0.05749
13,90,-0.05066061,-0.1353978,3.339894,0.1445651,21.43387,3.09859
14,90,-0.001897621,0.002502394,4.871836,0.003140532,25.3313,0.07955
15,90,-0.07765538,-0.1316843,4.05544,0.1528762,27.47964,4.20098
16,90,-0.002101717,0.003466195,4.84487,0.004053607,26.68349,0.10816
17,90,-0.09405325,-0.1925301,5.786235,0.2142752,24.4585,5.24085
18,90,-0.002732436,0.004647028,3.693876,0.005390832,22.99717,0.12397
19,90,0.02150118,-0.1710876,8.185477,0.1724333,30.76989,5.30576
20,90,-0.004839388,0.004875111,2.571282,0.006869235,24.8829,0.17093
21,90,-0.06985961,-0.2261743,6.965643,0.2367175,24.37956,5.77107
22,90,-0.004950465,0.004326769,2.205765,0.006574803,19.32771,0.12708
23,90,-0.06914619,-0.07656491,7.836367,0.1031668,24.75509,2.5539
24,90,-0.005645722,0.003274946,2.390902,0.006526825,19.64113,0.12819
25,90,-0.06950437,-0.2198132,6.784402,0.23054,27.38786,6.314
26,90,-0.005122107,0.002610264,2.868398,0.005748865,21.05768,0.12106
27,90,-0.04459355,-0.06057656,4.226344,0.07522037,27.42006,2.06255
28,90,-0.004488985,0.001936784,3.118713,0.004888979,23.71003,0.11592
29,90,-0.1466647,-0.3473343,2.691402,0.37703,21.22283,8.00165
30,90,-0.004288555,0.001823402,3.234089,0.004660096,21.30175,0.09927
31,90,-0.08661416,-0.1471798,4.55227,0.1707744,22.33206,3.81374
32,90,-0.003590496,0.003263785,3.286522,0.004852211,23.05668,0.11188
33,90,-0.08299449,-0.1202984,5.703354,0.1461499,23.25215,3.3983
34,90,-0.0051806,0.005113551,3.126981,0.007279218,26.01743,0.18939
35,90,-0.09017348,-0.138808,5.393306,0.1655262,28.41841,4.70399
36,90,-0.003204368,0.008678896,2.469597,0.009251552,19.79075,0.1831
37,90,-0.08416832,-0.1427066,3.515525,0.1656789,20.9651,3.47347
38,90,-0.07956649,0.09137312,9.446443,0.1211605,26.68243,3.23286
39,90,-0.1140868,-0.3029653,4.682961,0.3237341,21.65309,7.00984
40,90,-0.07673495,0.09860452,12.77686,0.1249444,33.02658,4.12649
41,90,-0.02400623,-0.047746,7.755673,0.05344137,25.89884,1.38407
42,90,-0.09749748,0.0789175,15.56169,0.1254342,32.77904,4.11161
43,90,-0.08508205,-0.1281806,8.027102,0.1538481,31.14031,4.79088
44,90,-0.06534711,0.09361545,14.93662,0.114167,34.95219,3.99039
45,90,-0.1106191,-0.2002985,6.727093,0.2288145,25.33218,5.79637
46,90,-0.03284826,0.01220654,1.41745,0.03504294,19.47255,0.68238
47,90,-0.03443674,-0.1667441,7.600167,0.170263,24.43407,4.16022
48,90,-0.0648492,0.0673585,8.732628,0.0935018,25.5267,2.38679
